date,open,high,low,close,adj_close,volume,foreign_ownership,code,name,source
2022-07-11,48.94900131225586,49.1619987487793,48.097999572753906,48.2859992980957,45.3090705871582,21449000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-12,48.78200149536133,49.2599983215332,48.00699996948242,48.137001037597656,45.16925811767578,21159000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-13,47.49800109863281,48.56399917602539,47.229000091552734,48.17300033569336,45.203033447265625,17665000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-14,48.244998931884766,48.667999267578125,47.34299850463867,48.4640007019043,45.476097106933594,19957000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-15,49.08300018310547,49.4739990234375,48.612998962402344,49.44599914550781,46.39754867553711,18714000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-18,50.01599884033203,50.24100112915039,48.819000244140625,49.10599899291992,46.078514099121094,18042000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-19,49.68000030517578,51.1349983215332,49.5890007019043,50.900001525878906,47.76191329956055,27257000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-20,50.95399856567383,51.76100158691406,50.446998596191406,51.176998138427734,48.0218391418457,27412000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-21,51.255001068115234,51.78099822998047,50.60200119018555,51.768001556396484,48.5764045715332,13912000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-22,51.88100051879883,51.979000091552734,50.667999267578125,51.25199890136719,48.09221267700195,17867000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-25,51.04600143432617,51.332000732421875,50.65299987792969,51.31100082397461,48.1475715637207,15061000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-26,51.4630012512207,51.680999755859375,50.891998291015625,51.10900115966797,47.95802688598633,17958000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-27,51.81999969482422,53.01900100708008,51.69300079345703,52.77899932861328,49.52506637573242,25699000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-28,52.85900115966797,53.652000427246094,52.05799865722656,53.361000061035156,50.07118606567383,14867000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-07-29,53.198001861572266,53.78300094604492,53.027000427246094,53.54800033569336,50.24665832519531,18482000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-01,53.143001556396484,53.979000091552734,53.04399871826172,53.637001037597656,50.33016586303711,11485000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-02,53.321998596191406,53.91999816894531,52.722999572753906,53.12099838256836,49.84598159790039,13072000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-03,53.52899932861328,54.79999923706055,53.4119987487793,54.67399978637695,51.3032341003418,19228000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-04,54.840999603271484,55.314998626708984,54.500999450683594,55.279998779296875,51.87186813354492,16293000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-05,54.4900016784668,55.20000076293945,54.327999114990234,55.14400100708008,51.7442626953125,14357000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-08,54.935001373291016,55.29899978637695,53.874000549316406,54.553001403808594,51.189697265625,13722000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-09,53.909000396728516,53.935001373291016,52.775001525878906,53.279998779296875,49.995182037353516,20072000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-10,54.60599899291992,55.10200119018555,53.92399978637695,55.04100036621094,51.647605895996094,19519000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-11,55.39500045776367,55.777000427246094,54.42499923706055,54.542999267578125,51.18030548095703,14268000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-12,54.78099822998047,55.840999603271484,54.564998626708984,55.823001861572266,52.38139724731445,18399000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-15,55.42300033569336,55.979000091552734,55.04999923706055,55.895999908447266,52.44989776611328,14329000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-16,55.75199890136719,55.79399871826172,54.60100173950195,55.165000915527344,51.76396560668945,14782000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-17,54.4370002746582,54.47100067138672,53.104000091552734,53.85900115966797,50.538490295410156,19022000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-18,54.340999603271484,56.055999755859375,54.16299819946289,55.845001220703125,52.40204620361328,23459000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-19,55.08599853515625,55.55799865722656,54.7869987487793,54.84299850463867,51.46181106567383,16923000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-22,54.25699996948242,54.308998107910156,52.70500183105469,52.875,49.61514663696289,18555000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-23,53.3849983215332,53.762001037597656,52.89099884033203,52.97800064086914,49.71179962158203,9003000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-24,52.95600128173828,53.130001068115234,52.34400177001953,53.08399963378906,49.81126022338867,11883000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-25,53.345001220703125,55.04800033569336,53.22600173950195,55.01300048828125,51.621337890625,17345000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-26,54.88399887084961,55.0989990234375,52.0,52.08599853515625,48.87479019165039,25682000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-29,52.0,52.27399826049805,51.20000076293945,51.417999267578125,48.24797058105469,16580000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-30,51.683998107910156,51.79100036621094,50.138999938964844,50.638999938964844,47.51700210571289,18282000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-08-31,51.01599884033203,51.01599884033203,49.65399932861328,49.9109992980957,46.83388900756836,32445000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-01,49.14699935913086,49.32899856567383,48.08399963378906,49.20100021362305,46.16766357421875,31930000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-02,51.79999923706055,51.98099899291992,49.83000183105469,50.02199935913086,46.93803787231445,40426000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-06,49.85300064086914,50.400001525878906,49.0369987487793,49.81999969482422,46.748497009277344,24738000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-07,50.29100036621094,50.94300079345703,49.90800094604492,50.51300048828125,47.398773193359375,20440000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-08,50.2599983215332,51.27399826049805,49.869998931884766,51.19300079345703,48.03684997558594,22535000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-09,51.54399871826172,52.59700012207031,51.54399871826172,52.2400016784668,49.0192985534668,23019000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-12,52.67499923706055,53.125999450683594,52.45600128173828,52.90599822998047,49.644229888916016,18157000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-13,51.38399887084961,51.82699966430664,50.167999267578125,50.3650016784668,47.25989532470703,35136000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-14,50.7130012512207,51.29999923706055,50.277000427246094,51.07500076293945,47.92612075805664,20605000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-15,50.893001556396484,51.15599822998047,49.72800064086914,50.013999938964844,46.93053436279297,36574000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-16,49.77199935913086,50.36899948120117,48.986000061035156,50.25,47.151981353759766,59012000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-19,49.44200134277344,50.3390007019043,49.44200134277344,50.183998107910156,47.090049743652344,17948000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-20,49.599998474121094,49.882999420166016,48.97200012207031,49.305999755859375,46.26618957519531,17132000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-21,49.0989990234375,49.987998962402344,48.176998138427734,48.2140007019043,45.62085723876953,20669000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-22,48.24300003051758,48.32099914550781,47.29999923706055,47.76100158691406,45.192230224609375,23540000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-23,47.494998931884766,47.79899978637695,46.20000076293945,46.86800003051758,44.34725570678711,29649000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-26,46.89799880981445,47.33000183105469,46.13100051879883,46.22600173950195,43.73979568481445,19361000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-27,46.95500183105469,46.98899841308594,45.6510009765625,46.474998474121094,43.97539520263672,17850000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-28,46.13399887084961,46.875,45.6349983215332,46.59600067138672,44.08988571166992,27605000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-29,46.09000015258789,46.137001037597656,44.487998962402344,45.01300048828125,42.59202575683594,39997000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-09-30,44.90599822998047,45.78200149536133,44.36399841308594,44.4010009765625,42.01294708251953,27202000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-03,44.92399978637695,46.095001220703125,44.696998596191406,45.678001403808594,43.22126388549805,21479000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-04,46.849998474121094,48.01599884033203,46.58599853515625,47.986000061035156,45.405128479003906,27277000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-05,47.255001068115234,48.808998107910156,47.145999908447266,48.47999954223633,45.87256622314453,18493000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-06,48.37900161743164,48.970001220703125,47.87200164794922,47.95000076293945,45.371063232421875,17250000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-07,47.237998962402344,47.33399963378906,45.902000427246094,46.04800033569336,43.57135772705078,28425000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-10,46.0,46.0099983215332,43.183998107910156,43.77000045776367,41.4158821105957,33454000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-11,43.52000045776367,43.869998931884766,42.55799865722656,43.07600021362305,40.759212493896484,28046000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-12,43.224998474121094,43.571998596191406,42.80099868774414,43.05699920654297,40.7412223815918,15046000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-13,41.742000579833984,44.37699890136719,41.50699996948242,43.797000885009766,41.441429138183594,27980000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-14,44.327999114990234,44.395999908447266,42.64099884033203,42.709999084472656,40.41288375854492,22816000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-17,43.95500183105469,44.124000549316406,43.3390007019043,43.5369987487793,41.195404052734375,24120000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-18,44.82099914550781,44.85499954223633,43.01599884033203,43.483001708984375,41.144317626953125,20341000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-19,43.323001861572266,43.83000183105469,43.0880012512207,43.529998779296875,41.18879318237305,12702000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-20,43.51300048828125,44.21900177001953,42.81399917602539,43.029998779296875,40.71568298339844,23402000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-21,43.20899963378906,45.066001892089844,42.91699981689453,44.972999572753906,42.55418014526367,26980000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-24,45.27299880981445,45.87900161743164,45.111000061035156,45.652000427246094,43.196659088134766,25287000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-25,45.79899978637695,46.42599868774414,45.68299865722656,46.00699996948242,43.532569885253906,18246000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-26,45.79899978637695,47.17599868774414,45.534000396728516,46.11800003051758,43.637596130371094,29291000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-27,46.60499954223633,47.07699966430664,45.49100112915039,45.540000915527344,43.09067916870117,18512000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-28,45.69599914550781,47.433998107910156,45.564998626708984,47.290000915527344,44.746559143066406,23094000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-10-31,46.685001373291016,47.28099822998047,46.500999450683594,47.012001037597656,44.4835205078125,19259000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-01,47.58000183105469,47.68299865722656,46.31700134277344,46.790000915527344,44.27345657348633,16324000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-02,47.02799987792969,48.04499816894531,45.571998596191406,45.60300064086914,43.15028762817383,21070000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-03,45.09400177001953,45.2859992980957,44.13600158691406,44.4119987487793,42.023345947265625,23887000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-04,45.68600082397461,46.888999938964844,45.327999114990234,46.529998779296875,44.02743148803711,28891000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-07,46.676998138427734,47.77399826049805,46.15700149536133,47.52199935913086,44.966087341308594,17687000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-08,48.125,48.880001068115234,47.349998474121094,48.21099853515625,45.61802673339844,20743000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-09,47.849998474121094,47.900001525878906,46.90299987792969,46.946998596191406,44.422000885009766,23695000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-10,49.099998474121094,50.71699905395508,48.71900177001953,50.65700149536133,47.93247604370117,33970000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-11,50.47999954223633,51.900001525878906,50.20000076293945,51.808998107910156,49.02250671386719,26728000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-14,51.53900146484375,52.50199890136719,51.29999923706055,51.321998596191406,48.561702728271484,21608000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-15,52.99599838256836,53.25699996948242,51.590999603271484,52.44200134277344,49.6214714050293,23315000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-16,51.672000885009766,51.854000091552734,51.02799987792969,51.17300033569336,48.42072296142578,25405000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-17,50.5,51.27399826049805,50.31399917602539,51.21099853515625,48.456668853759766,20375000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-18,51.6870002746582,51.77299880981445,51.099998474121094,51.51599884033203,48.745277404785156,14536000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-21,51.29399871826172,52.084999084472656,51.111000061035156,51.74399948120117,48.96100616455078,18622000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-22,52.297000885009766,53.02799987792969,51.9010009765625,53.005001068115234,50.1541862487793,18920000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-23,53.03499984741211,54.14799880981445,52.880001068115234,53.36399841308594,50.493873596191406,13964000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-25,53.069000244140625,53.45800018310547,52.948001861572266,52.99100112915039,50.14094161987305,7455000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-28,52.52399826049805,52.875999450683594,51.624000549316406,52.22100067138672,49.412353515625,23505000,,AVGO.US,Broadcom,yahoo-finance-chart
2022-11-29,52.29999923706055,52.584999084472656,51.483001708984375,52.138999938964844,49.33477020263672,12694000,,AVGO.US,Broadcom,yahoo-finance-chart
