date,open,high,low,close,volume,foreign_ownership,code,name,source
2023-03-09,106400,111700,105000,107200,414916,8.47,000150,Doosan Corp,naver-finance
2023-03-10,108300,111300,106200,107700,294952,8.35,000150,Doosan Corp,naver-finance
2023-03-13,107200,107400,101100,104800,196009,8.44,000150,Doosan Corp,naver-finance
2023-03-14,104300,105200,99000,99300,207245,8.78,000150,Doosan Corp,naver-finance
2023-03-15,102000,104200,99000,103300,219630,8.75,000150,Doosan Corp,naver-finance
2023-03-16,103500,104900,100500,103300,175651,8.53,000150,Doosan Corp,naver-finance
2023-03-17,106200,111400,105300,107000,342073,8.39,000150,Doosan Corp,naver-finance
2023-03-20,108000,109100,100800,101300,218570,8.09,000150,Doosan Corp,naver-finance
2023-03-21,102600,104500,101300,102600,123008,7.89,000150,Doosan Corp,naver-finance
2023-03-22,103800,103800,99100,99700,149150,7.74,000150,Doosan Corp,naver-finance
2023-03-23,99400,99500,94500,95100,289921,7.69,000150,Doosan Corp,naver-finance
2023-03-24,95700,96800,94400,95000,126007,7.62,000150,Doosan Corp,naver-finance
2023-03-27,95000,95300,92900,94500,128295,7.61,000150,Doosan Corp,naver-finance
2023-03-28,95900,97000,93100,94500,145095,7.52,000150,Doosan Corp,naver-finance
2023-03-29,94600,98500,93500,98000,162266,7.54,000150,Doosan Corp,naver-finance
2023-03-30,98600,98600,96200,97800,148876,7.41,000150,Doosan Corp,naver-finance
2023-03-31,97800,98800,96600,97900,117395,7.43,000150,Doosan Corp,naver-finance
2023-04-03,98000,98900,95700,96300,98488,7.4,000150,Doosan Corp,naver-finance
2023-04-04,96500,101300,96400,101000,188648,7.54,000150,Doosan Corp,naver-finance
2023-04-05,100800,101000,97900,99400,99888,7.41,000150,Doosan Corp,naver-finance
2023-04-06,99100,99500,96000,96300,93605,7.5,000150,Doosan Corp,naver-finance
2023-04-07,96500,97400,95400,96000,74381,7.48,000150,Doosan Corp,naver-finance
2023-04-10,95600,96700,94200,96300,63607,7.56,000150,Doosan Corp,naver-finance
2023-04-11,96300,96500,94300,96000,99020,7.69,000150,Doosan Corp,naver-finance
2023-04-12,96200,99800,95400,98100,173299,7.85,000150,Doosan Corp,naver-finance
2023-04-13,98100,100500,96800,99600,99261,7.94,000150,Doosan Corp,naver-finance
2023-04-14,100000,100300,97700,98900,62701,7.91,000150,Doosan Corp,naver-finance
2023-04-17,99200,102000,98400,101300,130331,8.05,000150,Doosan Corp,naver-finance
2023-04-18,101200,101200,98600,98900,72534,8.12,000150,Doosan Corp,naver-finance
2023-04-19,98900,100400,97700,98800,108950,8.32,000150,Doosan Corp,naver-finance
2023-04-20,98700,100700,97500,98100,90601,8.27,000150,Doosan Corp,naver-finance
2023-04-21,99700,100500,96400,97800,117800,8.26,000150,Doosan Corp,naver-finance
2023-04-24,97200,97900,95500,95700,75522,8.33,000150,Doosan Corp,naver-finance
2023-04-25,96400,97900,93200,94500,156490,8.51,000150,Doosan Corp,naver-finance
2023-04-26,94400,95300,92700,94200,83053,8.35,000150,Doosan Corp,naver-finance
2023-04-27,93000,94700,92700,93800,81803,8.5,000150,Doosan Corp,naver-finance
2023-04-28,94600,95600,91600,93200,101123,8.52,000150,Doosan Corp,naver-finance
2023-05-02,93200,95000,92500,94300,68942,8.68,000150,Doosan Corp,naver-finance
2023-05-03,93000,94900,91000,91100,74118,8.71,000150,Doosan Corp,naver-finance
2023-05-04,91300,93600,90600,93000,72596,8.67,000150,Doosan Corp,naver-finance
2023-05-08,94700,95400,93000,94500,96027,8.69,000150,Doosan Corp,naver-finance
2023-05-09,94500,95200,93100,93900,47277,8.69,000150,Doosan Corp,naver-finance
2023-05-10,93900,94800,92500,93700,91427,8.76,000150,Doosan Corp,naver-finance
2023-05-11,97900,98900,95200,96500,202610,8.73,000150,Doosan Corp,naver-finance
2023-05-12,95900,95900,92700,93400,115984,8.49,000150,Doosan Corp,naver-finance
2023-05-15,93100,94900,93000,94200,63736,8.57,000150,Doosan Corp,naver-finance
2023-05-16,94500,95900,93500,93600,58929,8.57,000150,Doosan Corp,naver-finance
2023-05-17,93600,94800,93100,93800,47037,8.65,000150,Doosan Corp,naver-finance
2023-05-18,94100,95800,93800,95600,49394,8.75,000150,Doosan Corp,naver-finance
2023-05-19,96000,96200,94500,95400,43610,8.72,000150,Doosan Corp,naver-finance
2023-05-22,95500,97800,95200,97100,68730,8.86,000150,Doosan Corp,naver-finance
2023-05-23,97600,97600,96500,96500,41851,8.85,000150,Doosan Corp,naver-finance
2023-05-24,96000,99500,96000,99000,98339,9.02,000150,Doosan Corp,naver-finance
2023-05-25,99000,100000,98300,99000,61077,9.03,000150,Doosan Corp,naver-finance
2023-05-26,98800,99100,96800,98000,71016,9.01,000150,Doosan Corp,naver-finance
2023-05-30,98000,99200,97600,98000,46716,9.04,000150,Doosan Corp,naver-finance
2023-05-31,97900,98700,97100,97300,55402,9.09,000150,Doosan Corp,naver-finance
2023-06-01,97300,99200,97300,97600,48989,9.1,000150,Doosan Corp,naver-finance
2023-06-02,98300,99700,97700,99300,76303,9.19,000150,Doosan Corp,naver-finance
2023-06-05,100100,105400,100000,104800,205762,9.65,000150,Doosan Corp,naver-finance
2023-06-07,104800,105500,103100,104300,113945,9.68,000150,Doosan Corp,naver-finance
2023-06-08,104000,105900,103300,104700,142035,9.74,000150,Doosan Corp,naver-finance
2023-06-09,106000,106900,102900,104700,136891,9.66,000150,Doosan Corp,naver-finance
2023-06-12,105500,106100,100400,100900,184136,9.57,000150,Doosan Corp,naver-finance
2023-06-13,102000,102200,100000,100900,111031,9.59,000150,Doosan Corp,naver-finance
2023-06-14,101900,101900,98200,99500,113011,9.47,000150,Doosan Corp,naver-finance
2023-06-15,99600,100100,96800,97500,99672,9.41,000150,Doosan Corp,naver-finance
2023-06-16,97700,98700,95900,97400,87593,9.39,000150,Doosan Corp,naver-finance
2023-06-19,98200,100200,98000,99200,111909,9.37,000150,Doosan Corp,naver-finance
2023-06-20,99200,101800,98800,99700,107080,9.31,000150,Doosan Corp,naver-finance
2023-06-21,99700,99700,98000,98600,67692,9.31,000150,Doosan Corp,naver-finance
2023-06-22,97800,98200,96100,96700,94175,9.39,000150,Doosan Corp,naver-finance
2023-06-23,96700,96700,93400,94000,106601,9.37,000150,Doosan Corp,naver-finance
2023-06-26,94000,94100,91500,92100,102827,9.36,000150,Doosan Corp,naver-finance
2023-06-27,92100,93000,90800,91600,83567,9.39,000150,Doosan Corp,naver-finance
2023-06-28,92000,92000,89400,91000,103288,9.37,000150,Doosan Corp,naver-finance
2023-06-29,91000,91500,88600,89100,94885,9.27,000150,Doosan Corp,naver-finance
2023-06-30,89100,90900,89100,90600,63267,9.27,000150,Doosan Corp,naver-finance
2023-07-03,91300,91300,90000,90800,58168,9.24,000150,Doosan Corp,naver-finance
2023-07-04,90800,90900,87100,87900,159037,9.24,000150,Doosan Corp,naver-finance
2023-07-05,88800,89900,86200,88000,156246,9.26,000150,Doosan Corp,naver-finance
2023-07-06,87900,88300,86100,86500,79985,9.17,000150,Doosan Corp,naver-finance
2023-07-07,85900,86800,84100,85500,95875,9.27,000150,Doosan Corp,naver-finance
2023-07-10,85500,87600,85200,86600,67589,9.36,000150,Doosan Corp,naver-finance
2023-07-11,87000,89900,86800,89500,93276,9.39,000150,Doosan Corp,naver-finance
2023-07-12,89400,90100,88000,88500,71711,9.38,000150,Doosan Corp,naver-finance
2023-07-13,88900,89500,86800,87900,121640,9.52,000150,Doosan Corp,naver-finance
2023-07-14,88500,88500,86300,87700,95222,9.59,000150,Doosan Corp,naver-finance
2023-07-17,87700,87700,86100,86600,60667,9.57,000150,Doosan Corp,naver-finance
2023-07-18,87100,87900,85600,86000,82076,9.56,000150,Doosan Corp,naver-finance
2023-07-19,86400,87100,85500,85800,61087,9.51,000150,Doosan Corp,naver-finance
2023-07-20,85600,89400,84800,88400,97387,9.69,000150,Doosan Corp,naver-finance
2023-07-21,88200,88300,86700,87000,52938,9.6,000150,Doosan Corp,naver-finance
2023-07-24,87000,88100,85400,87800,92098,9.58,000150,Doosan Corp,naver-finance
2023-07-25,87600,92500,86700,92000,204021,9.87,000150,Doosan Corp,naver-finance
2023-07-26,92000,92000,84200,85800,279350,9.2,000150,Doosan Corp,naver-finance
2023-07-27,86500,87600,85300,86700,122912,9.12,000150,Doosan Corp,naver-finance
2023-07-28,85700,88700,85700,87800,73970,9.19,000150,Doosan Corp,naver-finance
2023-07-31,90100,113300,90000,106500,2126825,9.25,000150,Doosan Corp,naver-finance
2023-08-01,106500,118900,104700,116300,1825456,9.92,000150,Doosan Corp,naver-finance
2023-08-02,112800,118400,108000,109900,695565,10.48,000150,Doosan Corp,naver-finance
2023-08-03,110500,114200,104400,105500,418471,10.6,000150,Doosan Corp,naver-finance
2023-08-04,106800,107700,102200,107400,387822,10.21,000150,Doosan Corp,naver-finance
2023-08-07,106200,109900,103500,107500,375027,9.87,000150,Doosan Corp,naver-finance
2023-08-08,107000,112000,106000,109700,355395,9.8,000150,Doosan Corp,naver-finance
2023-08-09,108600,112100,108600,110100,207329,9.88,000150,Doosan Corp,naver-finance
2023-08-10,108500,111400,104300,105100,226613,9.86,000150,Doosan Corp,naver-finance
2023-08-11,104600,108100,104400,106900,173359,9.96,000150,Doosan Corp,naver-finance
2023-08-14,106200,109600,104500,108600,166596,10.01,000150,Doosan Corp,naver-finance
2023-08-16,110800,111000,105400,106900,229120,9.98,000150,Doosan Corp,naver-finance
2023-08-17,106000,106500,97400,105500,177691,10.03,000150,Doosan Corp,naver-finance
2023-08-18,104000,109000,103600,104900,212131,9.97,000150,Doosan Corp,naver-finance
2023-08-21,104400,106400,103500,104700,99543,10.12,000150,Doosan Corp,naver-finance
2023-08-22,105000,107600,104100,105700,118324,10.27,000150,Doosan Corp,naver-finance
2023-08-23,105200,109300,104500,105800,143384,10.19,000150,Doosan Corp,naver-finance
2023-08-24,109000,115300,107200,112600,510868,10.45,000150,Doosan Corp,naver-finance
2023-08-25,111100,112600,108000,110300,182102,10.29,000150,Doosan Corp,naver-finance
2023-08-28,111300,116900,110900,115800,305164,10.28,000150,Doosan Corp,naver-finance
2023-08-29,115600,118300,113400,114100,189206,10.25,000150,Doosan Corp,naver-finance
2023-08-30,115400,115700,112900,113500,134694,10.23,000150,Doosan Corp,naver-finance
2023-08-31,114000,118500,111600,117600,317663,10.19,000150,Doosan Corp,naver-finance
2023-09-01,117400,121000,112600,113500,304371,9.98,000150,Doosan Corp,naver-finance
2023-09-04,115000,117400,110800,112100,302218,10.08,000150,Doosan Corp,naver-finance
2023-09-05,112200,113600,109800,112000,195044,10.14,000150,Doosan Corp,naver-finance
2023-09-06,111400,111700,107700,108000,206634,10.24,000150,Doosan Corp,naver-finance
2023-09-07,107900,109800,105200,106500,203080,10.47,000150,Doosan Corp,naver-finance
2023-09-08,107000,117000,105400,116800,472301,10.31,000150,Doosan Corp,naver-finance
2023-09-11,120000,151800,118700,149100,4377384,10.06,000150,Doosan Corp,naver-finance
2023-09-12,153500,166600,134900,139700,4143875,9.82,000150,Doosan Corp,naver-finance
2023-09-13,138700,140900,129400,129800,1321538,9.21,000150,Doosan Corp,naver-finance
2023-09-14,131500,134500,126300,132200,1283130,8.98,000150,Doosan Corp,naver-finance
2023-09-15,136000,137400,131200,133900,1147619,8.45,000150,Doosan Corp,naver-finance
2023-09-18,131200,135700,129700,131100,631781,8.41,000150,Doosan Corp,naver-finance
2023-09-19,128800,129300,117400,118600,1219343,8.09,000150,Doosan Corp,naver-finance
2023-09-20,123500,124300,117700,119000,929766,7.83,000150,Doosan Corp,naver-finance
2023-09-21,116800,118300,113200,115000,623542,8.08,000150,Doosan Corp,naver-finance
2023-09-22,112200,117700,111500,114600,582120,8.21,000150,Doosan Corp,naver-finance
2023-09-25,114200,118400,108200,109500,602102,8.35,000150,Doosan Corp,naver-finance
2023-09-26,109500,114500,108200,111500,519241,8.42,000150,Doosan Corp,naver-finance
2023-09-27,110100,114900,108800,113300,442699,8.55,000150,Doosan Corp,naver-finance
2023-10-04,115300,116800,109500,113900,681468,7.97,000150,Doosan Corp,naver-finance
2023-10-05,109100,109100,91100,91800,1678539,7.96,000150,Doosan Corp,naver-finance
2023-10-06,91200,92300,87600,88100,621198,8.43,000150,Doosan Corp,naver-finance
2023-10-10,87300,90100,85000,85700,524573,9.4,000150,Doosan Corp,naver-finance
2023-10-11,86900,87200,85900,86200,273738,9.75,000150,Doosan Corp,naver-finance
2023-10-12,86600,90700,86400,89700,276390,10.22,000150,Doosan Corp,naver-finance
2023-10-13,89300,89900,86300,86700,154245,10.4,000150,Doosan Corp,naver-finance
2023-10-16,85900,86100,82200,83600,262574,10.59,000150,Doosan Corp,naver-finance
2023-10-17,84300,85100,82700,82900,177037,10.41,000150,Doosan Corp,naver-finance
2023-10-18,82600,83400,81300,81500,185126,10.43,000150,Doosan Corp,naver-finance
2023-10-19,80600,80600,78200,78800,179484,10.62,000150,Doosan Corp,naver-finance
2023-10-20,77600,78000,75700,76300,193374,10.67,000150,Doosan Corp,naver-finance
2023-10-23,75600,76900,74800,75300,112349,10.72,000150,Doosan Corp,naver-finance
2023-10-24,76500,78900,73600,78600,194772,10.54,000150,Doosan Corp,naver-finance
2023-10-25,78400,78500,76900,77500,151183,10.37,000150,Doosan Corp,naver-finance
2023-10-26,75800,76400,73200,74100,204637,10.3,000150,Doosan Corp,naver-finance
2023-10-27,74400,74600,72100,73200,152553,10.33,000150,Doosan Corp,naver-finance
2023-10-30,72300,76500,72200,75200,202420,10.43,000150,Doosan Corp,naver-finance
2023-10-31,75600,75800,72800,74400,124180,10.6,000150,Doosan Corp,naver-finance
2023-11-01,74700,75700,74100,74900,95280,10.51,000150,Doosan Corp,naver-finance
2023-11-02,76400,77400,74500,76400,165756,10.52,000150,Doosan Corp,naver-finance
2023-11-03,76700,76700,74300,75700,213578,10.07,000150,Doosan Corp,naver-finance
2023-11-06,77400,83500,77000,83100,451314,10.43,000150,Doosan Corp,naver-finance
2023-11-07,83100,83200,78600,79900,215166,10.21,000150,Doosan Corp,naver-finance
2023-11-08,80700,81700,78800,80400,149777,10.07,000150,Doosan Corp,naver-finance
2023-11-09,80100,80500,78700,79100,90967,9.92,000150,Doosan Corp,naver-finance
2023-11-10,78100,78200,76800,76900,82705,10.09,000150,Doosan Corp,naver-finance
2023-11-13,77900,78600,75700,76400,74605,10.1,000150,Doosan Corp,naver-finance
2023-11-14,76500,79600,76500,78900,94321,10.19,000150,Doosan Corp,naver-finance
2023-11-15,80800,81800,80000,81600,139832,10.32,000150,Doosan Corp,naver-finance
2023-11-16,81700,83900,80700,83200,107095,10.37,000150,Doosan Corp,naver-finance
2023-11-17,83100,83100,80800,82100,101129,10.26,000150,Doosan Corp,naver-finance
2023-11-20,81600,84300,81500,83800,105593,10.23,000150,Doosan Corp,naver-finance
2023-11-21,84200,84300,82800,83700,75245,10.13,000150,Doosan Corp,naver-finance
2023-11-22,83100,85500,82800,84600,136919,10.07,000150,Doosan Corp,naver-finance
