date,event_day,return,market_return,industry_return,smb,hml,abnormal_return,asset,case,expected_return,cumulative_abnormal_return
2020-09-09,-5,0.02306378408408083,0.029375781875125684,0.03160541865444905,-0.0018,-0.0199,-0.024447162013574206,MongoDB,Snowflake IPO,0.047510946097655035,-0.024447162013574206
2020-09-10,-4,-0.027553587489350218,-0.019936693707984565,-0.007800329525490618,0.0031,-0.0006,-0.017642150205548046,MongoDB,Snowflake IPO,-0.00991143728380217,-0.04208931221912225
2020-09-11,-3,-0.010780359251172267,-0.006939796417249289,-0.011048923977580644,-0.0084,0.009,0.0175666998014661,MongoDB,Snowflake IPO,-0.028347059052638367,-0.024522612417656152
2020-09-14,-2,0.01760051022540443,0.017415386365272623,0.033784937832090356,0.0118999999999999,-0.008,-0.03531288070293617,MongoDB,Snowflake IPO,0.0529133909283406,-0.059835493120592324
2020-09-15,-1,0.012178398043334981,0.014173549369745908,0.03230334110026195,-0.0027,-0.0146,-0.026801546171138925,MongoDB,Snowflake IPO,0.038979944214473906,-0.08663703929173125
2020-09-16,0,-0.03703185129253228,-0.01594643533993756,-0.0102612825044327,0.0076,0.0132,-0.02159214628262477,MongoDB,Snowflake IPO,-0.015439705009907512,-0.10822918557435601
2020-09-17,1,0.014390546064198428,-0.01562207587554254,-0.014259029574702126,0.0036,0.002,0.02999678695489206,MongoDB,Snowflake IPO,-0.015606240890693629,-0.07823239861946396
2020-09-18,2,0.02731853522056249,-0.012762696483998526,-0.008436520352421928,0.0079,-0.0021,0.02930820754169868,MongoDB,Snowflake IPO,-0.001989672321136188,-0.048924191077765286
2020-09-21,3,0.03820847655428583,0.002398226327978481,0.018812386165439843,-0.0202,-0.019,0.03108068710536062,MongoDB,Snowflake IPO,0.007127789448925212,-0.017843503972404667
2020-09-22,4,0.0016626691252785708,0.01857874860479991,0.021614462771828047,-0.0017,-0.016,-0.031210333297584283,MongoDB,Snowflake IPO,0.032873002422862854,-0.04905383726998895
2020-09-23,5,-0.017495891127367824,-0.03053437679373927,-0.03028981076028267,-0.0069999999999999,0.0016,0.028240849867653864,MongoDB,Snowflake IPO,-0.04573674099502169,-0.020812987402335087
2020-09-24,6,-0.0020546868158025644,0.004656310453044377,-0.00458751229160384,-0.0021,0.0038,0.006546010698875516,MongoDB,Snowflake IPO,-0.00860069751467808,-0.01426697670345957
2020-09-25,7,0.06689236493639705,0.023248737969021382,0.024805318451619873,0.0015,-0.0134,0.028047270188164906,MongoDB,Snowflake IPO,0.03884509474823215,0.013780293484705336
2020-09-28,8,-0.009563409372946086,0.020768944981377713,0.009748853067766933,0.0072,0.0105,-0.02415393681050057,MongoDB,Snowflake IPO,0.014590527437554486,-0.010373643325795235
2020-09-29,9,0.004936130784638726,-0.004509379310800421,-0.0013289154322893293,0.0075,-0.0132,-0.009035893311475383,MongoDB,Snowflake IPO,0.01397202409611411,-0.019409536637270616
2020-09-30,10,-0.0024990384773425633,0.006849009049658683,0.03425636677361621,-0.0073,0.0016,-0.024761076283574112,MongoDB,Snowflake IPO,0.02226203780623155,-0.04417061292084473
2020-10-01,11,0.018444146575861353,0.015872457962266218,0.009214968767392473,0.0105,-0.0054,-0.008860190784582576,MongoDB,Snowflake IPO,0.02730433736044393,-0.05303080370542731
2020-10-02,12,-0.006192176870968402,-0.02813109810949954,-0.008812945657776405,0.0108,0.0243,0.015669031775025176,MongoDB,Snowflake IPO,-0.021861208645993578,-0.03736177193040213
2020-10-05,13,0.018649688377403217,0.02132625917969344,0.019407447077116613,0.0102,-0.0009,-0.01587411732682189,MongoDB,Snowflake IPO,0.034523805704225106,-0.05323588925722402
2020-10-06,14,0.03234321145309904,-0.017846944369797724,-0.013644551395640109,0.0074,0.0025,0.04418676243360571,MongoDB,Snowflake IPO,-0.011843550980506674,-0.00904912682361831
2020-10-07,15,0.02719044214385713,0.017299061281704997,0.019901282094771766,0.0058,0.0016,3.0209473764634953e-05,MongoDB,Snowflake IPO,0.027160232670092495,-0.009018917349853675
