date,event_day,return,market_return,industry_return,smb,hml,abnormal_return,asset,case,expected_return,cumulative_abnormal_return
2023-09-07,-5,-0.021240333600305417,-0.007151605768322411,-0.03265201464010617,-0.0062,0.0004,-0.0007115402113589651,Cadence,Arm Holdings IPO,-0.02052879338894645,-0.0007115402113589651
2023-09-08,-4,-0.014370914951622238,0.0013975945199267148,-0.0010589136240843622,-0.006,0.0038,-0.015395069655391506,Cadence,Arm Holdings IPO,0.001024154703769268,-0.01610660986675047
2023-09-11,-3,0.022059749900509074,0.011782744126504596,0.009859569229457577,-0.0027,-0.0052,0.01147274162326418,Cadence,Arm Holdings IPO,0.010587008277244894,-0.004633868243486291
2023-09-12,-2,-0.0278736993347396,-0.011088396058693273,-0.006162752935343158,-0.0025,0.0101,-0.021158931320278893,Cadence,Arm Holdings IPO,-0.006714768014460705,-0.025792799563765186
2023-09-13,-1,0.019749632226799152,0.003809069120974451,0.01823394210035556,-0.0078,-0.0021,0.0038943576521533844,Cadence,Arm Holdings IPO,0.015855274574645768,-0.0218984419116118
2023-09-14,0,0.007008677506673555,0.008177220353457804,0.00570436121004092,0.0024,0.0085,0.003994073500526689,Cadence,Arm Holdings IPO,0.003014604006146867,-0.017904368411085114
2023-09-15,1,-0.0359937617557774,-0.017122993196376446,-0.027375159716502007,0.0015,0.0024,-0.014460623035378851,Cadence,Arm Holdings IPO,-0.021533138720398547,-0.032364991446463966
2023-09-18,2,0.011748120208854074,-0.00040450337766495537,0.005282537952053634,-0.0083,-0.0018,0.005032046912061113,Cadence,Arm Holdings IPO,0.00671607329679296,-0.027332944534402853
2023-09-19,3,-0.001140076301031967,-0.0021313563295651816,-0.006586999728335985,-0.0013,0.0,0.0028523353002512823,Cadence,Arm Holdings IPO,-0.003992411601283249,-0.02448060923415157
2023-09-20,4,-0.00997633004188303,-0.014410432429310505,-0.015659074655442168,-0.001,0.0027,0.0026306587929994327,Cadence,Arm Holdings IPO,-0.012606988834882463,-0.021849950441152136
2023-09-21,5,-0.0239965635799283,-0.018324526901787763,-0.025077758722432897,0.0019,0.0038,-0.003388853172504227,Cadence,Arm Holdings IPO,-0.02060771040742407,-0.025238803613656362
2023-09-22,6,0.009099666700466802,0.00013977061586745165,0.007445573044797593,0.0001,-0.005,0.0029548689969703676,Cadence,Arm Holdings IPO,0.006144797703496434,-0.022283934616685996
2023-09-25,7,0.0025578614780346065,0.004749746226869966,0.011449870044591859,-0.001,0.0033,-0.00576545682686521,Cadence,Arm Holdings IPO,0.008323318304899817,-0.028049391443551206
2023-09-26,8,-0.008605429159628364,-0.015016251262336966,-0.012501994679025935,0.0039,-0.0049,0.0021469571568538143,Cadence,Arm Holdings IPO,-0.010752386316482178,-0.02590243428669739
2023-09-27,9,0.006062982739917011,0.0023432910134297824,0.005807136965159054,0.0069,0.001,0.003959363832920251,Cadence,Arm Holdings IPO,0.0021036189069967605,-0.02194307045377714
2023-09-28,10,0.014567529587100392,0.00836525785608,0.028813090435140964,0.0017,0.0002,-0.005534886561985045,Cadence,Arm Holdings IPO,0.020102416149085436,-0.027477957015762184
2023-09-29,11,0.0012392998236381292,0.0007261787127601504,-0.001314912930673512,-0.0003,0.0031,0.002191029292672535,Cadence,Arm Holdings IPO,-0.0009517294690344057,-0.025286927723089648
2023-10-02,12,0.009347001335388239,0.008345719272174534,0.005141327589495148,-0.0093999999999999,-0.0105,-0.0007168418251464088,Cadence,Arm Holdings IPO,0.010063843160534647,-0.026003769548236057
