date,event_day,return,market_return,industry_return,smb,hml,abnormal_return,asset,case,expected_return,cumulative_abnormal_return
2020-09-09,-5,0.02500625051332439,0.029375781875125684,0.031119802047138156,-0.0018,-0.0199,-0.011365348804844085,Datadog,Snowflake IPO,0.036371599318168475,-0.011365348804844085
2020-09-10,-4,-0.01597956982612747,-0.019936693707984565,-0.010693833941296305,0.0031,-0.0006,-0.0144613377493417,Datadog,Snowflake IPO,-0.0015182320767857724,-0.025826686554185782
2020-09-11,-3,-0.0038427862356527065,-0.006939796417249289,-0.012783317231460534,-0.0084,0.009,0.014814279809680649,Datadog,Snowflake IPO,-0.018657066045333355,-0.011012406744505134
2020-09-14,-2,0.0501493124525656,0.017415386365272623,0.025647737275300064,0.0118999999999999,-0.008,0.013475002348528393,Datadog,Snowflake IPO,0.036674310104037204,0.00246259560402326
2020-09-15,-1,0.04917646114342733,0.014173549369745908,0.023053825325238864,-0.0027,-0.0146,0.019408455033518596,Datadog,Snowflake IPO,0.029768006109908735,0.021871050637541856
2020-09-16,0,0.009487195947649019,-0.01594643533993756,-0.021891044314478025,0.0076,0.0132,0.029512891537882762,Datadog,Snowflake IPO,-0.020025695590233743,0.05138394217542462
2020-09-17,1,-0.02383080464165621,-0.01562207587554254,-0.004703691898238466,0.0036,0.002,-0.02741769450711438,Datadog,Snowflake IPO,0.003586889865458171,0.02396624766831024
2020-09-18,2,-0.017879628178724905,-0.012762696483998526,0.0028630204973999207,0.0079,-0.0021,-0.033555332649779585,Datadog,Snowflake IPO,0.015675704471054683,-0.009589084981469344
2020-09-21,3,0.028591397811167818,0.002398226327978481,0.021216655851219346,-0.0202,-0.019,0.003727163413605107,Datadog,Snowflake IPO,0.02486423439756271,-0.005861921567864237
2020-09-22,4,0.05979129009478834,0.01857874860479991,0.007082307529450604,-0.0017,-0.016,0.05076356227859537,Datadog,Snowflake IPO,0.009027727816192974,0.04490164071073113
2020-09-23,5,-0.024729740899531838,-0.03053437679373927,-0.028481348317241667,-0.0069999999999999,0.0016,0.0008960537705521819,Datadog,Snowflake IPO,-0.02562579467008402,0.04579769448128332
2020-09-24,6,-0.02996702275812413,0.004656310453044377,0.002390571693976551,-0.0021,0.0038,-0.030945256377789936,Datadog,Snowflake IPO,0.0009782336196658076,0.014852438103493383
2020-09-25,7,0.02580059645166255,0.023248737969021382,0.0350782605728035,0.0015,-0.0134,-0.017177411418880663,Datadog,Snowflake IPO,0.04297800787054321,-0.00232497331538728
2020-09-28,8,0.0176502862348471,0.020768944981377713,0.002945429165818636,0.0072,0.0105,0.020092827479413232,Datadog,Snowflake IPO,-0.00244254124456613,0.017767854164025952
2020-09-29,9,-0.014417364022273005,-0.004509379310800421,0.0035094582694386034,0.0075,-0.0132,-0.031624112908741085,Datadog,Snowflake IPO,0.01720674888646808,-0.013856258744715133
2020-09-30,10,0.12362522788746833,0.006849009049658683,0.002725300182413487,-0.0073,0.0016,0.12489611516345843,Datadog,Snowflake IPO,-0.0012708872759901089,0.1110398564187433
2020-10-01,11,0.01321454997776006,0.015872457962266218,0.010522367916917796,0.0105,-0.0054,-0.0033994833109210823,Datadog,Snowflake IPO,0.016614033288681142,0.10764037310782221
2020-10-02,12,-0.00019325931840485921,-0.02813109810949954,-0.010312675045917291,0.0108,0.0243,0.0030619951216847427,Datadog,Snowflake IPO,-0.003255254440089602,0.11070236822950695
2020-10-05,13,0.032853431211338435,0.02132625917969344,0.01585651136863281,0.0102,-0.0009,0.013521148351717128,Datadog,Snowflake IPO,0.019332282859621307,0.12422351658122407
2020-10-06,14,-0.027785585533371737,-0.017846944369797724,0.0013876478509775858,0.0074,0.0025,-0.04162663409413872,Datadog,Snowflake IPO,0.013841048560766981,0.08259688248708535
2020-10-07,15,0.004907641890075309,0.017299061281704997,0.02547198215821722,0.0058,0.0016,-0.024905864288650797,Datadog,Snowflake IPO,0.029813506178726107,0.05769101819843456
2020-10-08,16,-0.016949120347543256,0.005322914271578716,-0.0005283181265747505,-0.0003,0.0107,-0.012329599439633902,Datadog,Snowflake IPO,-0.004619520907909354,0.045361418758800655
2020-10-09,17,0.08893431645948535,0.015280152578128536,0.018838739994949782,0.0001,-0.0141999999999999,0.06362178230027632,Datadog,Snowflake IPO,0.025312534159209032,0.10898320105907697
2020-10-12,18,0.0036675555001082216,0.030870489615360652,0.006513227690515155,-0.0083,-0.0009,0.009172790608644885,Datadog,Snowflake IPO,-0.005505235108536662,0.11815599166772185
2020-10-13,19,0.04162215619750964,-3.398555551725746e-05,0.007006675803876761,0.0018,-0.0174,0.02309462941689902,Datadog,Snowflake IPO,0.01852752678061062,0.1412506210846209
2020-10-14,20,-0.028407629133227807,-0.008352544977732967,-0.008165405804476139,0.0008,0.0003,-0.02401863815885337,Datadog,Snowflake IPO,-0.004388990974374439,0.11723198292576752
2020-10-15,21,-0.0022897589541407415,-0.006710920603513637,0.0005162659997197117,0.009,0.0113999999999999,-0.008147315216781794,Datadog,Snowflake IPO,0.005857556262641053,0.10908466770898573
2020-10-16,22,-0.008209023723719566,-0.005480855927053163,-0.0005139695839260494,-0.0018,0.0005,-0.010904814378636638,Datadog,Snowflake IPO,0.0026957906549170724,0.09817985333034909
2020-10-19,23,-0.006229947885722065,-0.016325332963256667,-0.009518667647666984,0.0034,0.0032,-0.0034989954448409366,Datadog,Snowflake IPO,-0.002730952440881128,0.09468085788550816
2020-10-20,24,-0.027494243449147637,0.002149456995698129,-0.008382829102101613,-0.0024,0.0126,-0.012486272569742118,Datadog,Snowflake IPO,-0.01500797087940552,0.08219458531576604
2020-10-21,25,-0.059121451196744945,-0.0007735354518840776,-0.013486292129799626,-0.0046999999999999,0.0040999999999999,-0.04087411369940155,Datadog,Snowflake IPO,-0.018247337497343398,0.04132047161636449
2020-10-22,26,-0.031613935454888,-3.52220892325672e-05,-0.009621212085497266,0.0060999999999999,0.0103,-0.02107501956063201,Datadog,Snowflake IPO,-0.010538915894255988,0.02024545205573248
