date,event_day,return,market_return,industry_return,abnormal_return,asset,case,expected_return,cumulative_abnormal_return
2023-09-22,-5,0.01585365853658538,-0.0038690337872379077,0.012765989019142332,-0.0036482802164990273,Rainbow Robotics,Doosan Robotics IPO,0.019501938753084407,-0.0036482802164990273
2023-09-25,-4,-0.010804321728691502,-0.021204875488423758,-0.02308049629687514,0.01223209817517737,Rainbow Robotics,Doosan Robotics IPO,-0.02303641990386887,0.008583817958678342
2023-09-26,-3,-0.00182038834951459,-0.01352526901581319,-3.79253326049378e-06,-0.005844478614514016,Rainbow Robotics,Doosan Robotics IPO,0.004024090264999426,0.002739339344164326
2023-09-27,-2,0.02492401215805473,0.01594549539755019,0.03260643585015899,-0.0190740621907841,Rainbow Robotics,Doosan Robotics IPO,0.04399807434883883,-0.016334722846619774
2023-10-04,-1,-0.08066429418742582,-0.03997526812679841,-0.01267474304586741,-0.06775917979450283,Rainbow Robotics,Doosan Robotics IPO,-0.012905114392922992,-0.0840939026411226
2023-10-05,0,-0.08387096774193548,-0.007901907356948179,-0.14027615665433235,0.07172133642611325,Rainbow Robotics,Doosan Robotics IPO,-0.15559230416804873,-0.012372566215009345
2023-10-06,1,-0.018309859154929553,0.01918803525504975,-0.024706239508553884,0.0028203399317688997,Rainbow Robotics,Doosan Robotics IPO,-0.021130199086698453,-0.009552226283240445
2023-10-10,2,-0.04017216642754662,-0.026200712894572376,-0.03751794418107768,-0.0001881013881010335,Rainbow Robotics,Doosan Robotics IPO,-0.039984065039445585,-0.009740327671341479
2023-10-11,3,-0.01195814648729443,0.027823899371069105,0.010639160580817486,-0.031983925217617094,Rainbow Robotics,Doosan Robotics IPO,0.020025778730322664,-0.04172425288895858
2023-10-12,4,0.07413010590015134,0.022481398081065196,0.04406588268506351,0.016440740427078715,Rainbow Robotics,Doosan Robotics IPO,0.05768936547307263,-0.025283512461879862
2023-10-13,5,-0.005633802816901401,-0.015212629714299486,-0.021259613108425557,0.014765706132997033,Rainbow Robotics,Doosan Robotics IPO,-0.020399508949898434,-0.010517806328882828
2023-10-16,6,-0.052407932011331426,-0.014876394661999526,-0.038940010393297586,-0.011855139756762001,Rainbow Robotics,Doosan Robotics IPO,-0.040552792254569425,-0.02237294608564483
2023-10-17,7,0.06576980568011948,0.012140054778295939,0.0044176036301426524,0.05430759480102841,Rainbow Robotics,Doosan Robotics IPO,0.011462210879091068,0.03193464871538358
2023-10-18,8,0.023141654978962034,-0.014005704673443975,-0.011263457195461513,0.03201676574440916,Rainbow Robotics,Doosan Robotics IPO,-0.008875110765447124,0.06395141445979274
2023-10-19,9,-0.05140507196710076,-0.030721111646824673,-0.043029445533301625,-0.00470783779788736,Rainbow Robotics,Doosan Robotics IPO,-0.0466972341692134,0.059243576661905384
2023-10-20,10,-0.05852601156069359,-0.018863833477883785,-0.03582302400275589,-0.021160293722444795,Rainbow Robotics,Doosan Robotics IPO,-0.037365717838248796,0.03808328293946059
2023-10-23,11,0.021488871834228762,-0.0072278193045173245,-0.008632082026577448,0.026728608656114015,Rainbow Robotics,Doosan Robotics IPO,-0.005239736821885253,0.0648118915955746
2023-10-24,12,0.007513148009015813,0.027720672000419055,0.03548228796712938,-0.04086485621057252,Rainbow Robotics,Doosan Robotics IPO,0.048378004219588336,0.023947035385002077
2023-10-25,13,-0.030574198359433313,-0.01786305837983837,-0.003948674982933054,-0.029690638417453157,Rainbow Robotics,Doosan Robotics IPO,-0.0008835599419801557,-0.00574360303245108
2023-10-26,14,0.00846153846153852,-0.035013751232421786,-0.04213750407298794,0.05454031909611233,Rainbow Robotics,Doosan Robotics IPO,-0.04607878063457381,0.04879671606366125
2023-10-27,15,0.0030511060259343914,0.006237816764132598,-0.014493927125506068,0.013728742964932102,Rainbow Robotics,Doosan Robotics IPO,-0.01067763693899771,0.06252545902859336
2023-10-30,16,0.05475285171102651,0.011529880158719585,0.0350744784170558,0.008348442116376177,Rainbow Robotics,Doosan Robotics IPO,0.04640440959465033,0.07087390114496953
2023-10-31,17,0.016582552271088735,-0.02776310228233303,-0.01866617152343919,0.035190253272587575,Rainbow Robotics,Doosan Robotics IPO,-0.01860770100149884,0.1060641544175571
2023-11-01,18,-0.009929078014184411,0.004252139654938203,0.040280046277392234,-0.06159850299497014,Rainbow Robotics,Doosan Robotics IPO,0.05166942498078573,0.04446565142258695
2023-11-02,19,0.026504297994269344,0.04546622837276626,0.021801170388284552,-0.007907668602384385,Rainbow Robotics,Doosan Robotics IPO,0.03441196659665373,0.03655798282020257
2023-11-03,20,0.06908583391486389,0.01191708503700628,0.005015777150264855,0.05696149344040237,Rainbow Robotics,Doosan Robotics IPO,0.012124340474461526,0.09351947626060494
2023-11-06,21,0.14360313315926887,0.07339684163416682,0.07053439710224974,0.05095401763105467,Rainbow Robotics,Doosan Robotics IPO,0.0926491155282142,0.14447349389165962
2023-11-07,22,-0.0519406392694064,-0.017964143188992865,-0.030084235860409148,-0.021210333784054076,Rainbow Robotics,Doosan Robotics IPO,-0.03073030548535232,0.12326316010760555
2023-11-08,23,0.007224563515954241,-0.016194184650096477,0.00036138346364689156,0.0030321597810555262,Rainbow Robotics,Doosan Robotics IPO,0.004192403734898715,0.12629531988866108
2023-11-09,24,-0.02092050209205021,-0.0100490740055732,-0.01828865874708091,-0.0043936833189792,Rainbow Robotics,Doosan Robotics IPO,-0.01652681877307101,0.12190163656968188
2023-11-10,25,-0.08058608058608063,-0.016889409244336018,-0.03000493238325097,-0.05004641253441973,Rainbow Robotics,Doosan Robotics IPO,-0.0305396680516609,0.07185522403526215
2023-11-13,26,0.0026560424966799445,-0.0188645779224893,-0.00912181677986762,0.009538736303740952,Rainbow Robotics,Doosan Robotics IPO,-0.006882693807061008,0.0813939603390031
2023-11-14,27,0.0,0.025528782831022,0.04309392981182936,-0.05686358383891398,Rainbow Robotics,Doosan Robotics IPO,0.05686358383891398,0.024530376500089122
2023-11-15,28,0.049006622516556186,0.01910122262934566,0.031208010520598073,0.006311115543070886,Rainbow Robotics,Doosan Robotics IPO,0.0426955069734853,0.03084149204316001
2023-11-16,29,0.04861111111111116,0.0021622022338638747,0.021686919740473876,0.018362950923946183,Rainbow Robotics,Doosan Robotics IPO,0.030248160187164978,0.04920444296710619
2023-11-17,30,-0.028296207104154147,-0.014856184734499678,-0.025360576923076916,-0.0032480845997095407,Rainbow Robotics,Doosan Robotics IPO,-0.025048122504444607,0.045956358367396644
2023-11-20,31,0.03779429987608429,0.01754561609891625,0.02055730940366407,0.007402920776798751,Rainbow Robotics,Doosan Robotics IPO,0.03039137909928554,0.053359279144195394
2023-11-21,32,-0.0011940298507462366,0.0048334727210113115,-0.0005966587112171684,-0.006251230718923555,Rainbow Robotics,Doosan Robotics IPO,0.005057200868177319,0.04710804842527184
2023-11-22,33,-0.037059175134488975,-0.0029375405441793845,0.005376344086021501,-0.048211579874399696,Rainbow Robotics,Doosan Robotics IPO,0.01115240473991072,-0.0011035314491278578
2023-11-23,34,0.014276846679081245,0.0016817863763027852,0.0032731571029442907,0.00509527057336258,Rainbow Robotics,Doosan Robotics IPO,0.009181576105718665,0.0039917391242347226
2023-11-24,35,0.005507955936352449,-0.001201009828672328,0.01816696914700544,-0.020408445042821674,Rainbow Robotics,Doosan Robotics IPO,0.025916400979174123,-0.016416705918586953
2023-11-27,36,-0.01704199634814363,-0.005828220858895672,0.0068091942659417315,-0.029560955849631622,Rainbow Robotics,Doosan Robotics IPO,0.012518959501487993,-0.045977661768218575
2023-11-28,37,0.17770897832817334,0.007639617402036558,0.01223224809982526,0.15774445259884073,Rainbow Robotics,Doosan Robotics IPO,0.01996452572933262,0.11176679083062216
2023-11-29,38,-0.06887486855941116,0.007348978491989566,-0.01249672600858781,-0.060580805397803014,Rainbow Robotics,Doosan Robotics IPO,-0.008294063161608151,0.051185985432819145
2023-11-30,39,0.0016939582156973998,0.011234862117601052,0.034624237576852845,-0.04416896142465106,Rainbow Robotics,Doosan Robotics IPO,0.04586291964034846,0.007017024008168088
2023-12-01,40,-0.05186020293122884,-0.005338591766063772,-0.023081779304076344,-0.030300117380638328,Rainbow Robotics,Doosan Robotics IPO,-0.02156008555059051,-0.02328309337247024
2023-12-04,41,-0.03329369797859694,0.0015473139596731134,-0.014794785859173598,-0.021835712098274212,Rainbow Robotics,Doosan Robotics IPO,-0.011457985880322725,-0.045118805470744455
2023-12-05,42,-0.03198031980319804,-0.018273548013324925,-0.009607171602687259,-0.024598575865830537,Rainbow Robotics,Doosan Robotics IPO,-0.007381743937367506,-0.06971738133657499
2023-12-06,43,0.015883100381194337,0.007573335956133631,-0.0027746947835737834,0.01305723349418754,Rainbow Robotics,Doosan Robotics IPO,0.0028258668870067972,-0.056660147842387446
2023-12-07,44,-0.03126954346466537,-0.007736047050784456,-0.007334484501347716,-0.027463855579424875,Rainbow Robotics,Doosan Robotics IPO,-0.0038056878852404967,-0.08412400342181232
2023-12-08,45,0.0581020012911555,0.02111411706837174,0.019352170828240034,0.02875408010958437,Rainbow Robotics,Doosan Robotics IPO,0.029347921181571132,-0.05536992331222795
2023-12-11,46,0.05308114704087852,0.005876898250177565,0.015984886193945447,0.028996650947810145,Rainbow Robotics,Doosan Robotics IPO,0.024084496093068373,-0.026373272364417808
2023-12-12,47,0.0011587485515642815,0.005124214307093755,-0.00813129741761004,0.004676292143453869,Rainbow Robotics,Doosan Robotics IPO,-0.0035175435918895874,-0.02169698022096394
2023-12-13,48,-0.02546296296296291,-0.012173478017462158,-0.011833227914821831,-0.016108035847910946,Rainbow Robotics,Doosan Robotics IPO,-0.009354927115051963,-0.03780501606887489
2023-12-14,49,0.05344418052256539,0.013601668857242899,0.02191469969667581,0.021870496653326542,Rainbow Robotics,Doosan Robotics IPO,0.031573683869238846,-0.015934519415548347
2023-12-15,50,0.02029312288613294,-0.002712380589823926,0.0060418696196744,0.008359957803088017,Rainbow Robotics,Doosan Robotics IPO,0.011933165083044924,-0.0075745616124603295
2023-12-18,51,0.013259668508287303,0.015089883217425548,0.012436154329718674,-0.007631568230900873,Rainbow Robotics,Doosan Robotics IPO,0.020891236739188176,-0.015206129843361203
2023-12-19,52,-0.041984732824427495,0.008625552317382601,-0.006728021572599607,-0.040395338822848056,Rainbow Robotics,Doosan Robotics IPO,-0.0015893940015794398,-0.055601468666209256
2023-12-20,53,-0.009675583380762687,0.0054526389374345285,0.01730338781505747,-0.03522581419637014,Rainbow Robotics,Doosan Robotics IPO,0.025550230815607446,-0.09082728286257939
2023-12-21,54,0.018965517241379404,-0.004102064937773764,-0.008829052125582104,0.024138987064935766,Rainbow Robotics,Doosan Robotics IPO,-0.005173469823556363,-0.06668829579764363
2023-12-22,55,-0.021996615905245376,-0.0056083030810760715,-0.016554025642397885,-0.007863736096424573,Rainbow Robotics,Doosan Robotics IPO,-0.014132879808820803,-0.0745520318940682
2023-12-26,56,-0.01730103806228378,-0.00734829514872104,0.001996047430830039,-0.024183548737159263,Rainbow Robotics,Doosan Robotics IPO,0.006882510674875483,-0.09873558063122746
2023-12-27,57,0.029929577464788748,0.013496946978805546,0.03358614390715359,-0.014958908247293186,Rainbow Robotics,Doosan Robotics IPO,0.044888485712081934,-0.11369448887852066
