date,open,high,low,close,volume,foreign_ownership,code,name,source
2023-12-04,51000,54100,50700,52500,2331903,4.73,022100,POSCO DX,naver-finance
2023-12-05,52500,53100,49900,50400,1457116,4.77,022100,POSCO DX,naver-finance
2023-12-06,49950,51100,49000,49150,1969592,4.81,022100,POSCO DX,naver-finance
2023-12-07,49750,50100,46950,47600,2169241,4.89,022100,POSCO DX,naver-finance
2023-12-08,48250,49550,47450,49400,1780216,4.9,022100,POSCO DX,naver-finance
2023-12-11,49500,49600,47800,48300,1454602,4.92,022100,POSCO DX,naver-finance
2023-12-12,48050,51500,47250,50600,2562357,4.99,022100,POSCO DX,naver-finance
2023-12-13,50900,53100,49900,51100,2852175,5.04,022100,POSCO DX,naver-finance
2023-12-14,51700,52900,50700,52000,1608898,5.04,022100,POSCO DX,naver-finance
2023-12-15,52500,52600,51600,52100,1147884,5.03,022100,POSCO DX,naver-finance
2023-12-18,52800,53000,49000,51900,1958937,5.03,022100,POSCO DX,naver-finance
2023-12-19,51900,52100,50500,51700,1287145,5.05,022100,POSCO DX,naver-finance
2023-12-20,51700,52200,51300,51600,1079053,5.06,022100,POSCO DX,naver-finance
2023-12-21,51200,61600,50800,60200,16198827,5.67,022100,POSCO DX,naver-finance
2023-12-22,59200,64100,58700,62600,10621619,6.27,022100,POSCO DX,naver-finance
2023-12-26,63100,72000,62200,71400,15235447,6.59,022100,POSCO DX,naver-finance
2023-12-27,72600,79600,68700,71700,15577250,6.77,022100,POSCO DX,naver-finance
2023-12-28,74800,76500,69800,74200,9836543,6.91,022100,POSCO DX,naver-finance
2024-01-02,75600,76700,69200,69600,4787526,6.9,022100,POSCO DX,naver-finance
2024-01-03,67900,67900,60500,62900,8578381,6.28,022100,POSCO DX,naver-finance
2024-01-04,61700,64200,60700,61900,3786078,6.22,022100,POSCO DX,naver-finance
2024-01-05,62100,62500,60400,60900,2338727,6.11,022100,POSCO DX,naver-finance
2024-01-08,60900,62200,58800,60300,2631919,6.14,022100,POSCO DX,naver-finance
2024-01-09,61000,61800,59900,60400,1484270,6.11,022100,POSCO DX,naver-finance
2024-01-10,60600,60800,59200,59700,1139682,6.14,022100,POSCO DX,naver-finance
2024-01-11,60200,63900,60100,63400,4055569,6.12,022100,POSCO DX,naver-finance
2024-01-12,62700,62700,60000,60900,1856801,5.93,022100,POSCO DX,naver-finance
2024-01-15,60000,62100,59700,60600,1108128,5.94,022100,POSCO DX,naver-finance
2024-01-16,60200,61600,59200,59200,1319760,5.81,022100,POSCO DX,naver-finance
2024-01-17,59400,60000,57600,58800,1421308,5.85,022100,POSCO DX,naver-finance
2024-01-18,58400,59600,56600,57200,1507978,5.87,022100,POSCO DX,naver-finance
2024-01-19,58100,58300,55000,56000,1835596,5.84,022100,POSCO DX,naver-finance
2024-01-22,56700,56800,54000,55300,1783454,5.79,022100,POSCO DX,naver-finance
2024-01-23,54900,55900,52100,53100,2147624,5.74,022100,POSCO DX,naver-finance
2024-01-24,52900,56300,52500,54100,2599843,5.65,022100,POSCO DX,naver-finance
2024-01-25,53100,55100,51100,54000,2209485,5.67,022100,POSCO DX,naver-finance
2024-01-26,54000,57400,53800,56000,2099886,5.7,022100,POSCO DX,naver-finance
2024-01-29,56300,56900,54300,56900,1445177,5.67,022100,POSCO DX,naver-finance
2024-01-30,57600,57900,55500,55500,1134277,5.59,022100,POSCO DX,naver-finance
2024-01-31,54800,59200,54500,57300,1998405,5.6,022100,POSCO DX,naver-finance
2024-02-01,57000,59000,55900,59000,1282881,5.65,022100,POSCO DX,naver-finance
2024-02-02,59800,60000,58200,58700,1133730,5.58,022100,POSCO DX,naver-finance
2024-02-05,59100,59400,57600,59300,784610,5.63,022100,POSCO DX,naver-finance
2024-02-06,59300,62400,58700,60700,1915277,5.72,022100,POSCO DX,naver-finance
2024-02-07,61000,61600,60300,60700,926886,5.75,022100,POSCO DX,naver-finance
2024-02-08,61000,61200,59000,60500,1219822,5.73,022100,POSCO DX,naver-finance
2024-02-13,60500,60500,58200,58500,1124995,5.71,022100,POSCO DX,naver-finance
2024-02-14,57300,58700,55900,58000,1099172,5.79,022100,POSCO DX,naver-finance
2024-02-15,58400,59100,57700,58400,758525,5.83,022100,POSCO DX,naver-finance
2024-02-16,59200,62800,59100,61000,3254375,6.11,022100,POSCO DX,naver-finance
2024-02-19,60800,61000,58500,58600,1188252,5.99,022100,POSCO DX,naver-finance
2024-02-20,58600,59200,57600,58100,642696,5.98,022100,POSCO DX,naver-finance
2024-02-21,57500,58600,57100,57600,761878,5.94,022100,POSCO DX,naver-finance
2024-02-22,58600,58700,57000,57000,663959,5.87,022100,POSCO DX,naver-finance
2024-02-23,57000,57900,56100,57000,763373,5.98,022100,POSCO DX,naver-finance
2024-02-26,57100,57500,56600,56600,488239,6.02,022100,POSCO DX,naver-finance
2024-02-27,56700,57100,54100,54600,958898,6.01,022100,POSCO DX,naver-finance
2024-02-28,54400,55000,52500,53000,1277816,6.02,022100,POSCO DX,naver-finance
2024-02-29,52200,54400,52200,54100,928163,6.06,022100,POSCO DX,naver-finance
2024-03-04,54000,54400,53400,54200,705925,6.09,022100,POSCO DX,naver-finance
2024-03-05,53700,56700,53200,54300,1159845,6.11,022100,POSCO DX,naver-finance
2024-03-06,54300,55200,53100,53200,800814,6.13,022100,POSCO DX,naver-finance
2024-03-07,54100,54100,52800,53400,569003,6.21,022100,POSCO DX,naver-finance
2024-03-08,53600,53900,52700,53300,614862,6.27,022100,POSCO DX,naver-finance
2024-03-11,53300,55800,53100,54100,1181224,6.28,022100,POSCO DX,naver-finance
2024-03-12,54900,55700,54300,55300,825096,6.34,022100,POSCO DX,naver-finance
2024-03-13,56400,57000,55300,56900,1085558,6.42,022100,POSCO DX,naver-finance
2024-03-14,57300,57700,55000,57000,2389861,5.95,022100,POSCO DX,naver-finance
2024-03-15,56300,56600,54000,54300,1958704,5.91,022100,POSCO DX,naver-finance
2024-03-18,54000,54600,53300,53700,668319,5.97,022100,POSCO DX,naver-finance
2024-03-19,54200,54400,52400,53000,640484,5.94,022100,POSCO DX,naver-finance
2024-03-20,53000,53400,52300,52500,610178,5.9,022100,POSCO DX,naver-finance
2024-03-21,52700,54200,52700,53400,642876,5.94,022100,POSCO DX,naver-finance
2024-03-22,53400,54200,53000,53000,401143,5.92,022100,POSCO DX,naver-finance
2024-03-25,53000,53500,52300,53000,463137,5.94,022100,POSCO DX,naver-finance
2024-03-26,53000,53400,51500,51800,899303,5.91,022100,POSCO DX,naver-finance
2024-03-27,51500,52000,50700,50800,846785,5.99,022100,POSCO DX,naver-finance
2024-03-28,50400,51000,48500,48550,1891808,5.95,022100,POSCO DX,naver-finance
2024-03-29,48550,49450,48150,48900,902719,5.99,022100,POSCO DX,naver-finance
2024-04-01,48950,49300,47650,48150,740935,6.11,022100,POSCO DX,naver-finance
2024-04-02,48000,48150,47350,47550,682188,6.2,022100,POSCO DX,naver-finance
2024-04-03,46900,47450,45750,46350,909524,6.28,022100,POSCO DX,naver-finance
2024-04-04,46200,47000,45050,45700,919306,6.36,022100,POSCO DX,naver-finance
2024-04-05,44700,45300,43900,44150,913033,6.43,022100,POSCO DX,naver-finance
2024-04-08,43900,47750,42100,45750,2763575,6.46,022100,POSCO DX,naver-finance
2024-04-09,45750,46850,44150,44950,885187,6.46,022100,POSCO DX,naver-finance
2024-04-11,43500,44800,43450,44300,861076,6.54,022100,POSCO DX,naver-finance
2024-04-12,44600,44950,43200,43200,612399,6.52,022100,POSCO DX,naver-finance
2024-04-15,42250,43000,41800,41850,801693,6.59,022100,POSCO DX,naver-finance
2024-04-16,41400,41550,39900,40200,1114449,6.79,022100,POSCO DX,naver-finance
2024-04-17,39950,40500,38300,38700,1034554,6.83,022100,POSCO DX,naver-finance
2024-04-18,38750,41100,38700,40100,1215039,6.9,022100,POSCO DX,naver-finance
2024-04-19,40100,40200,38000,38750,982457,6.87,022100,POSCO DX,naver-finance
2024-04-22,39200,41400,39200,41400,970234,6.89,022100,POSCO DX,naver-finance
2024-04-23,41750,41750,40500,40550,541169,6.86,022100,POSCO DX,naver-finance
2024-04-24,41300,43850,41200,43300,1219483,6.87,022100,POSCO DX,naver-finance
2024-04-25,43300,43550,41150,41200,871372,6.74,022100,POSCO DX,naver-finance
2024-04-26,41500,41650,39900,40250,661124,6.77,022100,POSCO DX,naver-finance
2024-04-29,40250,41150,40000,41100,495727,6.81,022100,POSCO DX,naver-finance
2024-04-30,41750,42800,40600,40750,696485,6.75,022100,POSCO DX,naver-finance
2024-05-02,40600,40650,39900,40250,386828,6.72,022100,POSCO DX,naver-finance
2024-05-03,40450,41200,40300,40400,393492,6.75,022100,POSCO DX,naver-finance
2024-05-07,41000,42150,40550,41800,557885,6.82,022100,POSCO DX,naver-finance
2024-05-08,41750,42400,41150,42300,506799,6.75,022100,POSCO DX,naver-finance
2024-05-09,42300,43200,41850,42550,843974,6.87,022100,POSCO DX,naver-finance
2024-05-10,43250,43250,41000,41100,553036,6.75,022100,POSCO DX,naver-finance
2024-05-13,40800,41300,40350,40550,373010,6.87,022100,POSCO DX,naver-finance
2024-05-14,40750,41450,40550,40950,309132,6.87,022100,POSCO DX,naver-finance
2024-05-16,41400,41500,40800,41000,412097,6.89,022100,POSCO DX,naver-finance
2024-05-17,41000,41000,39850,39950,479850,6.81,022100,POSCO DX,naver-finance
2024-05-20,40200,40400,39450,39750,400210,6.85,022100,POSCO DX,naver-finance
2024-05-21,39300,39750,38500,39100,534770,6.87,022100,POSCO DX,naver-finance
2024-05-22,39250,39350,38250,38250,475471,6.87,022100,POSCO DX,naver-finance
2024-05-23,37800,38600,37700,38450,413583,6.89,022100,POSCO DX,naver-finance
2024-05-24,37950,38150,37150,37300,518489,6.88,022100,POSCO DX,naver-finance
2024-05-27,37200,38700,36350,38400,968213,6.96,022100,POSCO DX,naver-finance
