date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-02-09,3102.25,3129.66,3084.67,3084.67,2145388,0.0,KOSPI,KOSPI,naver-finance
2021-02-10,3088.13,3111.88,3064.25,3100.58,2152916,0.0,KOSPI,KOSPI,naver-finance
2021-02-15,3108.7,3156.56,3108.7,3147.0,1604653,0.0,KOSPI,KOSPI,naver-finance
2021-02-16,3151.85,3180.94,3145.84,3163.25,1944395,0.0,KOSPI,KOSPI,naver-finance
2021-02-17,3162.95,3162.95,3115.48,3133.73,1784126,0.0,KOSPI,KOSPI,naver-finance
2021-02-18,3131.74,3140.4,3086.66,3086.66,1860566,0.0,KOSPI,KOSPI,naver-finance
2021-02-19,3089.96,3109.67,3040.28,3107.62,3455504,0.0,KOSPI,KOSPI,naver-finance
2021-02-22,3114.03,3142.48,3079.16,3079.75,1831955,0.0,KOSPI,KOSPI,naver-finance
2021-02-23,3069.26,3094.29,3035.46,3070.09,2357758,0.0,KOSPI,KOSPI,naver-finance
2021-02-24,3070.58,3092.05,2993.46,2994.98,1560930,0.0,KOSPI,KOSPI,naver-finance
2021-02-25,3026.47,3099.8,3026.47,3099.69,1280086,0.0,KOSPI,KOSPI,naver-finance
2021-02-26,3089.49,3089.49,2988.28,3012.95,1361310,0.0,KOSPI,KOSPI,naver-finance
2021-03-02,3021.68,3096.5,3020.74,3043.87,1749871,0.0,KOSPI,KOSPI,naver-finance
2021-03-03,3041.2,3083.04,3029.37,3082.99,2236687,0.0,KOSPI,KOSPI,naver-finance
2021-03-04,3076.88,3076.88,3022.54,3043.49,1278951,0.0,KOSPI,KOSPI,naver-finance
2021-03-05,3036.16,3036.98,2982.45,3026.26,1187225,0.0,KOSPI,KOSPI,naver-finance
2021-03-08,3031.99,3055.65,2992.64,2996.11,1928301,0.0,KOSPI,KOSPI,naver-finance
2021-03-09,2989.96,3000.49,2929.36,2976.12,1534217,0.0,KOSPI,KOSPI,naver-finance
2021-03-10,2980.76,3013.95,2951.53,2958.12,905646,0.0,KOSPI,KOSPI,naver-finance
2021-03-11,2964.3,3028.37,2964.3,3013.7,1349204,0.0,KOSPI,KOSPI,naver-finance
2021-03-12,3030.73,3061.43,3030.73,3054.39,1669085,0.0,KOSPI,KOSPI,naver-finance
2021-03-15,3057.06,3065.17,3036.14,3045.71,1161784,0.0,KOSPI,KOSPI,naver-finance
2021-03-16,3049.23,3071.54,3049.23,3067.17,1123921,0.0,KOSPI,KOSPI,naver-finance
2021-03-17,3067.76,3069.57,3027.2,3047.5,814990,0.0,KOSPI,KOSPI,naver-finance
2021-03-18,3054.93,3090.19,3054.93,3066.01,1232596,0.0,KOSPI,KOSPI,naver-finance
2021-03-19,3063.01,3063.01,3022.49,3039.53,1068468,0.0,KOSPI,KOSPI,naver-finance
2021-03-22,3040.01,3048.11,3019.6,3035.46,915739,0.0,KOSPI,KOSPI,naver-finance
2021-03-23,3038.25,3058.79,3003.05,3004.74,1331209,0.0,KOSPI,KOSPI,naver-finance
2021-03-24,2996.32,3006.54,2971.04,2996.35,978431,0.0,KOSPI,KOSPI,naver-finance
2021-03-25,2995.67,3024.63,2987.83,3008.33,940353,0.0,KOSPI,KOSPI,naver-finance
2021-03-26,3012.79,3041.86,3012.79,3041.01,1036383,0.0,KOSPI,KOSPI,naver-finance
2021-03-29,3047.71,3054.21,3025.39,3036.04,1288846,0.0,KOSPI,KOSPI,naver-finance
2021-03-30,3038.44,3074.57,3038.44,3070.0,1023074,0.0,KOSPI,KOSPI,naver-finance
2021-03-31,3073.39,3093.89,3061.4,3061.42,1146989,0.0,KOSPI,KOSPI,naver-finance
2021-04-01,3073.77,3090.88,3069.68,3087.4,922680,0.0,KOSPI,KOSPI,naver-finance
2021-04-02,3104.72,3121.58,3101.6,3112.8,792704,0.0,KOSPI,KOSPI,naver-finance
2021-04-05,3121.23,3127.2,3101.86,3120.83,1084791,0.0,KOSPI,KOSPI,naver-finance
2021-04-06,3123.8,3139.29,3110.19,3127.08,1279017,0.0,KOSPI,KOSPI,naver-finance
2021-04-07,3129.07,3146.19,3125.33,3137.41,1984773,0.0,KOSPI,KOSPI,naver-finance
2021-04-08,3137.25,3145.81,3122.09,3143.26,1357293,0.0,KOSPI,KOSPI,naver-finance
2021-04-09,3146.51,3156.04,3125.24,3131.88,1823162,0.0,KOSPI,KOSPI,naver-finance
2021-04-12,3134.88,3147.27,3127.91,3135.59,1048782,0.0,KOSPI,KOSPI,naver-finance
2021-04-13,3138.21,3173.26,3136.99,3169.08,1741348,0.0,KOSPI,KOSPI,naver-finance
2021-04-14,3169.95,3188.32,3162.12,3182.38,1776265,0.0,KOSPI,KOSPI,naver-finance
2021-04-15,3180.73,3204.48,3178.99,3194.33,1312991,0.0,KOSPI,KOSPI,naver-finance
