date,event_day,return,market_return,industry_return,abnormal_return,asset,case,expected_return,cumulative_abnormal_return
2025-04-07,42,-0.06616415410385257,-0.055657859512780905,-0.03949947818238231,-0.0032705598198972535,Hyundai AutoEver,LG CNS IPO,-0.06289359428395531,-0.08586287481774436
2025-04-08,43,-0.01255605381165914,0.0025899836783782604,-0.012568839596574177,-0.014618922333081362,Hyundai AutoEver,LG CNS IPO,0.002062868521422222,-0.10048179715082572
2025-04-09,44,0.0172570390554041,-0.017363327521281224,0.014556294661581315,0.0370977628323987,Hyundai AutoEver,LG CNS IPO,-0.019840723776994598,-0.06338403431842703
2025-04-10,45,0.05714285714285716,0.06598944936129403,0.057133169772793035,-0.016007891180160133,Hyundai AutoEver,LG CNS IPO,0.0731507483230173,-0.07939192549858716
2025-04-11,46,0.0016891891891892552,-0.00504691091425169,-0.002307393208453301,0.0080108141882721,Hyundai AutoEver,LG CNS IPO,-0.006321624999082845,-0.07138111131031506
2025-04-14,47,0.002529510961214232,0.009524318458351111,-0.004699032254746993,-0.007310969913474474,Hyundai AutoEver,LG CNS IPO,0.009840480874688706,-0.07869208122378954
2025-04-15,48,0.010933557611438216,0.008762607445773174,0.002922413300873561,0.0018662220844089198,Hyundai AutoEver,LG CNS IPO,0.009067335527029296,-0.07682585913938061
2025-04-16,49,0.0016638935108153063,-0.012101347778526783,-0.026627514123127527,0.0160539373287428,Hyundai AutoEver,LG CNS IPO,-0.014390043817927495,-0.06077192181063781
2025-04-17,50,-0.01744186046511631,0.009389441168899726,0.005562640564766075,-0.027230714158543078,Hyundai AutoEver,LG CNS IPO,0.00978885369342677,-0.0880026359691809
2025-04-18,51,0.014370245139475823,0.0052663323092119185,0.008167474550753062,0.009136209680985618,Hyundai AutoEver,LG CNS IPO,0.0052340354584902065,-0.07886642628819528
2025-04-21,52,-0.008333333333333304,0.0020133525541390362,-0.009169106104959468,-0.009788238945772052,Hyundai AutoEver,LG CNS IPO,0.0014549056124387493,-0.08865466523396733
2025-04-22,53,-0.010084033613445342,-0.0007153133313508864,0.0017441808113097812,-0.008612496797534992,Hyundai AutoEver,LG CNS IPO,-0.001471536815910351,-0.09726716203150232
2025-04-23,54,0.01697792869269943,0.015651642376862007,0.042940160877539935,-0.00012430658442679973,Hyundai AutoEver,LG CNS IPO,0.01710223527712623,-0.09739146861592912
2025-04-24,55,-0.015859766277128595,-0.0012789242781798826,0.010565845796121187,-0.013846607894478847,Hyundai AutoEver,LG CNS IPO,-0.0020131583826497475,-0.11123807651040797
2025-04-25,56,0.006785411365564098,0.009503118148695977,0.008452161075867881,-0.0031573570837056635,Hyundai AutoEver,LG CNS IPO,0.009942768449269761,-0.11439543359411364
2025-04-28,57,-0.0075821398483572056,0.0010053803558103258,0.01031354580277849,-0.008103858260882852,Hyundai AutoEver,LG CNS IPO,0.0005217184125256472,-0.12249929185499649
2025-04-29,58,0.03820033955857394,0.006497022198159064,0.002538146318322443,0.03165317919651175,Hyundai AutoEver,LG CNS IPO,0.006547160362062188,-0.09084611265848475
2025-04-30,59,0.007358953393295176,-0.0034341355411589003,-0.010566463685398708,0.011968214528947545,Hyundai AutoEver,LG CNS IPO,-0.0046092611356523695,-0.0788778981295372
2025-05-02,60,0.017857142857142794,0.0012438346091112606,-0.003534017295747205,0.017203060387182233,Hyundai AutoEver,LG CNS IPO,0.0006540824699605598,-0.061674837742354965
2025-05-07,61,0.011164274322169154,0.005473105215662244,-1.9170309025373644e-05,0.005778898953244451,Hyundai AutoEver,LG CNS IPO,0.005385375368924704,-0.05589593878911051
2025-05-08,62,0.017350157728706517,0.002206853679384446,0.022403022750511203,0.015378226177457197,Hyundai AutoEver,LG CNS IPO,0.0019719315512493197,-0.040517712611653316
2025-05-09,63,0.010077519379845024,-0.0008567618279653466,-0.02948865938400619,0.012005018240084932,Hyundai AutoEver,LG CNS IPO,-0.0019274988602399087,-0.028512694371568385
2025-05-12,64,0.018419033000767415,0.011663504405824643,0.014041246160596765,0.006023137387363179,Hyundai AutoEver,LG CNS IPO,0.012395895613404236,-0.022489556984205204
2025-05-13,65,0.009796533534287777,0.0004180521836514295,-0.011225167132900282,0.010133280683749244,Hyundai AutoEver,LG CNS IPO,-0.0003367471494614678,-0.01235627630045596
2025-05-14,66,0.029104477611940238,0.01232546905789711,-0.006523109753140299,0.016170072780621665,Hyundai AutoEver,LG CNS IPO,0.012934404831318575,0.0038137964801657053
2025-05-15,67,-0.010877447425670761,-0.0072749444248779715,-0.015453919994758036,-0.0019552435012405913,Hyundai AutoEver,LG CNS IPO,-0.00892220392443017,0.001858552978925114
2025-05-16,68,-0.008797653958944274,0.002101962340159247,-0.007959630646098947,-0.010362555612019419,Hyundai AutoEver,LG CNS IPO,0.0015649016530751441,-0.008504002633094305
2025-05-19,69,-0.007396449704141994,-0.008926973927145143,0.005359780182036755,0.003161591941982735,Hyundai AutoEver,LG CNS IPO,-0.010558041646124729,-0.00534241069111157
2025-05-20,70,-0.018628912071535053,-0.000622258413932375,-0.031617157116048844,-0.016941521522755885,Hyundai AutoEver,LG CNS IPO,-0.0016873905487791675,-0.022283932213867454
2025-05-21,71,0.009870918754745661,0.009139826274117802,0.0293312596072971,0.0001318972156431411,Hyundai AutoEver,LG CNS IPO,0.00973902153910252,-0.022152034998224313
2025-05-22,72,0.046616541353383445,-0.012153505130295006,-0.026417238994528913,0.06106250694351763,Hyundai AutoEver,LG CNS IPO,-0.014445965590134181,0.03891047194529332
2025-05-23,73,0.018678160919540332,-0.0006091754155308493,-0.022804479625505858,0.02026669635019947,Hyundai AutoEver,LG CNS IPO,-0.0015885354306591376,0.059177168295492785
2025-05-26,74,-0.0028208744710860323,0.020180626444297856,0.03593018305661988,-0.024886603629669886,Hyundai AutoEver,LG CNS IPO,0.022065729158583854,0.0342905646658229
2025-05-27,75,0.020509193776520496,-0.0027151716835578377,-0.009713171406003196,0.024311701317899472,Hyundai AutoEver,LG CNS IPO,-0.0038025075413789778,0.05860226598372237
2025-05-28,76,-0.016632016632016633,0.012486633652103452,0.017894899603014824,-0.029979076164817126,Hyundai AutoEver,LG CNS IPO,0.013347059532800491,0.028623189818905242
2025-05-29,77,0.014799154334038,0.018909050053367737,0.0030577269680753805,-0.005539634961906771,Hyundai AutoEver,LG CNS IPO,0.02033878929594477,0.02308355485699847
2025-05-30,78,-0.004166666666666652,-0.008442866384380077,-0.0032772795990639314,0.005936295426858487,Hyundai AutoEver,LG CNS IPO,-0.010102962093525139,0.02901985028385696
2025-06-02,79,-0.030683403068340276,0.00048189734103853965,-0.00510526791361704,-0.030476129528140602,Hyundai AutoEver,LG CNS IPO,-0.0002072735401996725,-0.0014562792442836432
2025-06-04,80,0.017985611510791477,0.026628676865619205,0.008535297909826878,-0.010980163238243672,Hyundai AutoEver,LG CNS IPO,0.02896577474903515,-0.012436442482527316
2025-06-05,81,-0.012014134275618371,0.014872746170836226,0.02397894329612027,-0.028069782330623117,Hyundai AutoEver,LG CNS IPO,0.016055648055004746,-0.04050622481315043
2025-06-09,82,0.05221745350500706,0.015547376469123853,-0.0021827011462063894,0.03566278493643901,Hyundai AutoEver,LG CNS IPO,0.016554668568568052,-0.004843439876711417
2025-06-10,83,0.0013596193065941176,0.005630705554018789,0.008209323262479917,-0.004279544083444179,Hyundai AutoEver,LG CNS IPO,0.005639163390038297,-0.009122983960155595
2025-06-11,84,0.00950441276306857,0.012253425492278591,0.005901095394394096,-0.0034688493965658613,Hyundai AutoEver,LG CNS IPO,0.012973262159634432,-0.012591833356721456
2025-06-12,85,-0.008742434431741719,0.004468462766250347,0.04281406582372993,-0.013421748734952381,Hyundai AutoEver,LG CNS IPO,0.004679314303210661,-0.026013582091673836
2025-06-13,86,-0.02985074626865669,-0.00870196539076662,-0.024557691908821233,-0.0192563706137982,Hyundai AutoEver,LG CNS IPO,-0.01059437565485849,-0.04526995270547204
2025-06-16,87,0.03846153846153855,0.017978180210183048,0.10182589519324214,0.018211659792573887,Hyundai AutoEver,LG CNS IPO,0.02024987866896466,-0.02705829291289815
2025-06-17,88,-0.008754208754208737,0.001235296912436512,-0.022816757837728463,-0.009214303098740008,Hyundai AutoEver,LG CNS IPO,0.0004600943445312703,-0.03627259601163816
2025-06-18,89,0.09375,0.007419584449039007,0.014541957233935587,0.08606324660214443,Hyundai AutoEver,LG CNS IPO,0.007686753397855568,0.04979065059050627
2025-06-19,90,0.022981366459627228,0.001867309963360153,0.021592905160003728,0.02139433454614517,Hyundai AutoEver,LG CNS IPO,0.0015870319134820565,0.07118498513665145
2025-06-20,91,0.024286581663630846,0.014809889379193697,0.024548111157817964,0.008295305753989082,Hyundai AutoEver,LG CNS IPO,0.015991275909641764,0.07948029089064053
2025-06-23,92,-0.027267338470657987,-0.0024389113917349103,0.05237141754318253,-0.024365736869729142,Hyundai AutoEver,LG CNS IPO,-0.002901601600928846,0.05511455402091139
2025-06-24,93,0.11943936624009743,0.029580655969374314,0.02644427830352636,0.08702332110953566,Hyundai AutoEver,LG CNS IPO,0.032416045130561774,0.14213787513044704
2025-06-25,94,-0.030484485574305942,0.0014853526826565933,-0.04265745151147221,-0.03103248571741553,Hyundai AutoEver,LG CNS IPO,0.0005480001431095861,0.11110538941303151
2025-06-26,95,0.045480067377877686,-0.009230274270087713,-0.013416016045507573,0.05655465405448916,Hyundai AutoEver,LG CNS IPO,-0.011074586676611474,0.16766004346752067
2025-06-27,96,0.02309344790547807,-0.007669926872670096,-0.024940641087895454,0.03254515119821614,Hyundai AutoEver,LG CNS IPO,-0.009451703292738067,0.2002051946657368
2025-06-30,97,-0.10446194225721783,0.0051571693161514,-0.012798272083190898,-0.10937411639577975,Hyundai AutoEver,LG CNS IPO,0.004912174138561916,0.09083107826995705
2025-07-01,98,-0.007033997655334079,0.005843669629195691,0.008189343042201425,-0.01290951966932155,Hyundai AutoEver,LG CNS IPO,0.005875522013987473,0.0779215586006355
2025-07-02,99,0.008264462809917328,-0.004722217726927047,-0.018428345209817898,0.014379686556676402,Hyundai AutoEver,LG CNS IPO,-0.006115223746759073,0.0923012451573119
2025-07-03,100,-0.008782201405152179,0.013401364526220538,0.019523626091422663,-0.023160882366361525,Hyundai AutoEver,LG CNS IPO,0.014378680961209344,0.06914036279095037
2025-07-04,101,-0.018310691080921426,-0.01989237132854338,-0.004949987334655459,0.004525811397093314,Hyundai AutoEver,LG CNS IPO,-0.02283650247801474,0.07366617418804369
2025-07-07,102,0.007821901323706415,0.0016992548161922638,-0.006813961382560241,0.0066933447536463,Hyundai AutoEver,LG CNS IPO,0.0011285565700601143,0.08035951894169
2025-07-08,103,0.00776119402985076,0.018133859786172213,-0.01562468360838315,-0.011537792150351334,Hyundai AutoEver,LG CNS IPO,0.019298986180202093,0.06882172679133866
2025-07-09,104,-0.0023696682464454666,0.006032199553764883,0.01635172235442861,-0.008532700705698632,Hyundai AutoEver,LG CNS IPO,0.006163032459253165,0.06028902608564003
2025-07-10,105,-0.00059382422802845,0.01579263116914631,0.03529318792476688,-0.017779493518387708,Hyundai AutoEver,LG CNS IPO,0.017185669290359258,0.042509532567252324
2025-07-11,106,0.0005941770647652778,-0.0023435315701347825,0.02437145892351278,0.0036577502160889284,Hyundai AutoEver,LG CNS IPO,-0.0030635731513236506,0.04616728278334125
2025-07-14,107,-0.013657957244655572,0.008268860780220377,0.0033255693581780155,-0.022180721321181686,Hyundai AutoEver,LG CNS IPO,0.008522764076526112,0.023986561462159564
2025-07-15,108,-0.004214328717639937,0.004137999956277838,-0.0032902274599578285,-0.00808543742769171,Hyundai AutoEver,LG CNS IPO,0.003871108710051772,0.015901124034467855
2025-07-16,109,-0.010278113663845234,-0.00898833072080818,0.009239130434782639,0.00031096087214101467,Hyundai AutoEver,LG CNS IPO,-0.010589074535986249,0.01621208490660887
2025-07-17,110,0.0024434941967013124,0.001854769362097386,-0.005272100952115777,0.0011274467470158947,Hyundai AutoEver,LG CNS IPO,0.0013160474496854177,0.017339531653624764
2025-07-18,111,-0.001828153564899404,-0.0013219350372302152,0.02648997009899262,8.0410696139596e-05,Hyundai AutoEver,LG CNS IPO,-0.001908564261039,0.01741994234976436
2025-07-21,112,-0.006715506715506692,0.007132842127054895,-0.0013409047528153972,-0.013931787639129011,Hyundai AutoEver,LG CNS IPO,0.0072162809236223195,0.0034881547106353494
2025-07-22,113,-0.023355869698832188,-0.012728875268234408,-0.015860938033390448,-0.008371818705277773,Hyundai AutoEver,LG CNS IPO,-0.014984050993554415,-0.004883663994642424
2025-07-23,114,0.0018879798615480947,0.004362858603002007,0.012396744131903947,-0.0023829896865022017,Hyundai AutoEver,LG CNS IPO,0.0042709695480502964,-0.007266653681144626
2025-07-24,115,-0.02010050251256279,0.0020981415114784685,-0.04534526190210536,-0.021303439689094802,Hyundai AutoEver,LG CNS IPO,0.0012029371765320141,-0.028570093370239427
2025-07-25,116,0.007051282051282026,0.0017552382892696006,-0.014781100179607709,0.005936774582074406,Hyundai AutoEver,LG CNS IPO,0.0011145074692076205,-0.022633318788165022
2025-07-28,117,0.031190324633991073,0.004214577368939709,-0.008174506032523177,0.02728089228590002,Hyundai AutoEver,LG CNS IPO,0.003909432348091055,0.004647573497734998
2025-07-29,118,-0.041975308641975295,0.006558613125950297,-0.00033514587795252515,-0.04856338831933713,Hyundai AutoEver,LG CNS IPO,0.006588079677361835,-0.04391581482160213
2025-07-30,119,0.007087628865979356,0.0073980752622602175,0.01250324254215307,-0.0005557259793775278,Hyundai AutoEver,LG CNS IPO,0.007643354845356884,-0.04447154080097966
2025-07-31,120,-0.01407549584133072,-0.002774645333955994,-0.039109793715056906,-0.009925649457426751,Hyundai AutoEver,LG CNS IPO,-0.00414984638390397,-0.05439719025840641
