date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-08-06,758749,769519,754833,759729,272671,43.91,006400,Samsung SDI,naver-finance
2021-08-09,757770,763645,749938,761687,196900,43.93,006400,Samsung SDI,naver-finance
2021-08-10,772456,785184,767561,783226,411437,44.13,006400,Samsung SDI,naver-finance
2021-08-11,785184,791058,774414,785184,288807,44.18,006400,Samsung SDI,naver-finance
2021-08-12,787142,807702,780289,799870,462557,44.31,006400,Samsung SDI,naver-finance
2021-08-13,808681,810639,790079,799870,335923,44.37,006400,Samsung SDI,naver-finance
2021-08-17,791058,797911,773435,777352,403203,44.41,006400,Samsung SDI,naver-finance
2021-08-18,775394,785184,759729,777352,222314,44.46,006400,Samsung SDI,naver-finance
2021-08-19,776372,781267,759729,760708,280949,44.49,006400,Samsung SDI,naver-finance
2021-08-20,759729,768540,745043,755813,292635,44.54,006400,Samsung SDI,naver-finance
2021-08-23,763645,791058,756792,781268,375014,44.61,006400,Samsung SDI,naver-finance
2021-08-24,789100,793995,730358,753855,533408,44.72,006400,Samsung SDI,naver-finance
2021-08-25,754833,760708,745043,759729,247482,44.72,006400,Samsung SDI,naver-finance
2021-08-26,761687,764624,742106,748960,221873,44.73,006400,Samsung SDI,naver-finance
2021-08-27,746022,753855,739169,748960,155950,44.71,006400,Samsung SDI,naver-finance
2021-08-30,756792,758750,737211,747002,194072,44.71,006400,Samsung SDI,naver-finance
2021-08-31,746023,776373,744064,776373,402339,44.84,006400,Samsung SDI,naver-finance
2021-09-01,776373,778331,762666,771478,208032,44.84,006400,Samsung SDI,naver-finance
2021-09-02,764624,769519,734274,734274,523949,44.64,006400,Samsung SDI,naver-finance
2021-09-03,741127,747981,737211,744065,220437,44.71,006400,Samsung SDI,naver-finance
2021-09-06,744064,752876,738190,750918,138542,44.74,006400,Samsung SDI,naver-finance
2021-09-07,757770,766582,753854,758750,187447,44.79,006400,Samsung SDI,naver-finance
2021-09-08,758750,758750,745043,753855,242940,44.76,006400,Samsung SDI,naver-finance
2021-09-09,746022,753854,730357,733295,334124,44.73,006400,Samsung SDI,naver-finance
2021-09-10,734274,744064,728399,734274,184388,44.79,006400,Samsung SDI,naver-finance
2021-09-13,729379,731337,720567,725463,205088,44.81,006400,Samsung SDI,naver-finance
2021-09-14,725463,740149,725463,739170,201770,44.87,006400,Samsung SDI,naver-finance
2021-09-15,745043,745043,731336,734274,129628,44.9,006400,Samsung SDI,naver-finance
2021-09-16,719589,727421,695113,709799,737049,44.81,006400,Samsung SDI,naver-finance
2021-09-17,708820,716652,704903,709799,266799,44.89,006400,Samsung SDI,naver-finance
2021-09-23,701966,722526,701966,715673,249551,44.91,006400,Samsung SDI,naver-finance
2021-09-24,720568,721547,705882,710778,169002,44.93,006400,Samsung SDI,naver-finance
2021-09-27,726442,732316,711756,719589,301114,44.96,006400,Samsung SDI,naver-finance
2021-09-28,714693,718609,697070,700008,250608,44.91,006400,Samsung SDI,naver-finance
2021-09-29,685322,695113,680427,694134,312486,44.92,006400,Samsung SDI,naver-finance
2021-09-30,694133,703924,687280,702945,260988,44.94,006400,Samsung SDI,naver-finance
2021-10-01,694134,702945,687280,692176,188414,44.97,006400,Samsung SDI,naver-finance
2021-10-05,673574,679448,655951,665742,370614,44.86,006400,Samsung SDI,naver-finance
2021-10-06,666721,677490,652036,652036,364224,44.8,006400,Samsung SDI,naver-finance
2021-10-07,659868,662805,643224,653015,249794,44.77,006400,Samsung SDI,naver-finance
2021-10-08,665741,680427,656930,671616,312373,44.78,006400,Samsung SDI,naver-finance
2021-10-12,672595,677490,640287,649099,383167,44.63,006400,Samsung SDI,naver-finance
2021-10-13,649098,662805,646161,656931,236358,44.58,006400,Samsung SDI,naver-finance
2021-10-14,665741,677490,660846,677490,318769,44.48,006400,Samsung SDI,naver-finance
2021-10-15,688259,700008,683364,697071,250231,44.51,006400,Samsung SDI,naver-finance
2021-10-18,709798,713714,686301,690218,359485,44.62,006400,Samsung SDI,naver-finance
2021-10-19,700008,713715,691197,711757,239343,44.68,006400,Samsung SDI,naver-finance
2021-10-20,719589,723505,708819,711757,198485,44.69,006400,Samsung SDI,naver-finance
2021-10-21,712736,716652,695113,707841,221198,44.77,006400,Samsung SDI,naver-finance
2021-10-22,709798,724484,702945,721547,241352,44.91,006400,Samsung SDI,naver-finance
2021-10-25,714693,722526,702945,717631,198103,45.03,006400,Samsung SDI,naver-finance
2021-10-26,730358,733295,718609,730358,268436,45.04,006400,Samsung SDI,naver-finance
2021-10-27,722525,737211,721546,734274,169636,45.13,006400,Samsung SDI,naver-finance
2021-10-28,739169,748959,730358,730358,280570,45.18,006400,Samsung SDI,naver-finance
2021-10-29,731337,733295,718610,718610,357280,45.23,006400,Samsung SDI,naver-finance
2021-11-01,717631,717631,700987,707841,261582,45.19,006400,Samsung SDI,naver-finance
2021-11-02,716652,727421,708819,715673,223637,45.19,006400,Samsung SDI,naver-finance
2021-11-03,716652,731337,709798,716652,257753,45.24,006400,Samsung SDI,naver-finance
2021-11-04,724483,735253,722525,735253,314881,45.4,006400,Samsung SDI,naver-finance
2021-11-05,736232,739170,722526,739170,195066,45.45,006400,Samsung SDI,naver-finance
2021-11-08,740148,740148,724483,728400,144339,45.44,006400,Samsung SDI,naver-finance
2021-11-09,724483,736232,722525,732316,159465,45.45,006400,Samsung SDI,naver-finance
2021-11-10,723504,732316,719588,732316,164239,45.53,006400,Samsung SDI,naver-finance
2021-11-11,731336,737211,719588,737211,234351,45.58,006400,Samsung SDI,naver-finance
2021-11-12,741127,741127,729378,735253,198047,45.73,006400,Samsung SDI,naver-finance
2021-11-15,742107,743086,731337,738191,127007,45.76,006400,Samsung SDI,naver-finance
2021-11-16,738190,748960,736232,744065,205754,45.83,006400,Samsung SDI,naver-finance
2021-11-17,751897,755813,741127,746023,167915,45.9,006400,Samsung SDI,naver-finance
2021-11-18,741127,747002,737211,747002,151714,45.89,006400,Samsung SDI,naver-finance
2021-11-19,745044,745044,735253,741128,191568,45.92,006400,Samsung SDI,naver-finance
2021-11-22,736232,736232,721546,730358,220101,45.89,006400,Samsung SDI,naver-finance
2021-11-23,729379,729379,710777,721547,211877,45.91,006400,Samsung SDI,naver-finance
2021-11-24,716652,722526,705882,714694,200397,45.95,006400,Samsung SDI,naver-finance
2021-11-25,712735,714693,699029,700008,207685,45.9,006400,Samsung SDI,naver-finance
2021-11-26,694133,709798,691196,698050,196690,45.97,006400,Samsung SDI,naver-finance
2021-11-29,687280,696092,677490,694134,205010,45.96,006400,Samsung SDI,naver-finance
2021-11-30,697070,701965,663783,673574,401571,45.95,006400,Samsung SDI,naver-finance
2021-12-01,679449,683365,665742,678470,231132,45.98,006400,Samsung SDI,naver-finance
2021-12-02,673574,681406,665741,670637,298117,45.92,006400,Samsung SDI,naver-finance
2021-12-03,667699,684343,666720,677490,266107,45.93,006400,Samsung SDI,naver-finance
2021-12-06,677490,688260,668679,683365,165999,45.96,006400,Samsung SDI,naver-finance
2021-12-07,686301,687280,669657,676511,175744,45.95,006400,Samsung SDI,naver-finance
2021-12-08,685322,703924,680427,695113,270453,45.98,006400,Samsung SDI,naver-finance
2021-12-09,699029,701966,690217,693155,319725,46.09,006400,Samsung SDI,naver-finance
2021-12-10,690217,696092,682385,694134,187571,46.1,006400,Samsung SDI,naver-finance
2021-12-13,694134,704903,687281,688260,162603,46.11,006400,Samsung SDI,naver-finance
2021-12-14,682385,683364,665742,665742,299366,45.92,006400,Samsung SDI,naver-finance
2021-12-15,659868,663784,647140,659868,334146,45.82,006400,Samsung SDI,naver-finance
2021-12-16,665741,676511,663783,668679,228734,45.88,006400,Samsung SDI,naver-finance
2021-12-17,656930,671616,656930,665742,247978,45.84,006400,Samsung SDI,naver-finance
2021-12-20,660846,661825,639308,640287,360418,45.77,006400,Samsung SDI,naver-finance
2021-12-21,639308,640287,614832,631476,454350,45.72,006400,Samsung SDI,naver-finance
2021-12-22,632454,635391,615810,618748,376011,45.65,006400,Samsung SDI,naver-finance
2021-12-23,627559,632455,624622,629518,264998,45.52,006400,Samsung SDI,naver-finance
2021-12-24,634412,648119,632454,637350,219813,45.38,006400,Samsung SDI,naver-finance
2021-12-27,637350,637350,628538,630497,132332,45.35,006400,Samsung SDI,naver-finance
2021-12-28,633433,637350,626580,637350,234291,45.44,006400,Samsung SDI,naver-finance
2021-12-29,646161,653015,641266,649099,243664,45.45,006400,Samsung SDI,naver-finance
2021-12-30,643224,646161,637349,641266,151016,45.44,006400,Samsung SDI,naver-finance
2022-01-03,649098,650077,629517,636371,173733,45.44,006400,Samsung SDI,naver-finance
2022-01-04,639308,642245,631475,635392,213740,45.38,006400,Samsung SDI,naver-finance
2022-01-05,630496,636371,621685,634413,344109,45.46,006400,Samsung SDI,naver-finance
2022-01-06,628539,644203,624622,628539,240883,45.41,006400,Samsung SDI,naver-finance
2022-01-07,634413,635392,621686,622665,468135,45.35,006400,Samsung SDI,naver-finance
2022-01-10,623643,623643,609937,610916,267241,45.28,006400,Samsung SDI,naver-finance
2022-01-11,626580,626580,608957,613853,277829,45.28,006400,Samsung SDI,naver-finance
2022-01-12,618748,649098,618748,645182,447219,45.2,006400,Samsung SDI,naver-finance
2022-01-13,659868,659868,646161,652036,320486,45.18,006400,Samsung SDI,naver-finance
